network_id,n_controls,total_Q,method,converged,iters_to_converge,runtime_to_converge_s,avg_regret_at_converge,total_iters,total_runtime_s,converged_minmax_value,final_opt_gap,v_opt,epsilon,samples,final_ell,final_indices
5,15,39,1,True,323,0.396248,0.00099791,323,0.396248,0.00184023,0.00000000,0.00184023,0.001,,"{""v0"": 0.000497, ""v1"": 0.000206, ""v2"": 0.000206, ""v3"": 0.002548, ""v4"": 0.000206, ""v5"": 0.000206, ""v6"": 0.000206, ""v7"": 0.000206, ""v8"": 0.000206, ""v9"": 0.242175, ""v10"": 0.009367, ""v11"": 0.002729, ""v12"": 0.000206, ""v13"": 0.39961, ""v14"": 0.341424}","{""v0"": [0.002237, 0.002237, 0.002236], ""v1"": [0.002243, 0.002242, 0.002241, 0.002239], ""v2"": [0.002242], ""v3"": [0.002205, 0.002204, 0.00219], ""v4"": [0.002235, 0.002235, 0.002229], ""v5"": [0.002241, 0.002241, 0.002238], ""v6"": [0.002206, 0.002206, 0.002198], ""v7"": [0.002221, 0.00222], ""v8"": [0.002235], ""v9"": [0.002246], ""v10"": [0.015433, 0.014934], ""v11"": [0.015866, 0.01537], ""v12"": [0.016455, 0.016454, 0.016436], ""v13"": [0.016476, 0.016122, 0.015334, 0.005758], ""v14"": [0.157518, 0.141736, 0.079035, 0.047468]}"
5,15,39,2,True,321,3.518790,0.00099860,321,3.518790,0.00183313,-0.00000709,0.00184023,0.001,100,"{""v0"": 0.000208, ""v1"": 0.000208, ""v2"": 0.000208, ""v3"": 0.00287, ""v4"": 0.000486, ""v5"": 0.000208, ""v6"": 0.00026, ""v7"": 0.000208, ""v8"": 0.000208, ""v9"": 0.23464, ""v10"": 0.006987, ""v11"": 0.002826, ""v12"": 0.000208, ""v13"": 0.407154, ""v14"": 0.343323}","{""v0"": [0.002253, 0.002253, 0.002253], ""v1"": [0.002253, 0.002253, 0.002252, 0.00225], ""v2"": [0.002252], ""v3"": [0.00221, 0.002208, 0.002193], ""v4"": [0.002238, 0.002237, 0.002225], ""v5"": [0.002251, 0.002251, 0.002249], ""v6"": [0.002213, 0.002212, 0.002202], ""v7"": [0.002232, 0.002231], ""v8"": [0.002245], ""v9"": [0.002257], ""v10"": [0.014941, 0.014573], ""v11"": [0.015092, 0.014604], ""v12"": [0.015671, 0.015671, 0.015653], ""v13"": [0.015692, 0.015353, 0.0146, 0.005468], ""v14"": [0.155986, 0.140333, 0.078196, 0.046947]}"
6,14,46,1,True,47550,69.471647,0.00099968,47550,69.471647,0.04293548,0.00000000,0.04293548,0.001,,"{""v0"": 0.436968, ""v1"": 0.557329, ""v2"": 0.000971, ""v3"": 0.001257, ""v4"": 1.8e-05, ""v5"": 1.2e-05, ""v6"": 2.9e-05, ""v7"": 0.000991, ""v8"": 0.000137, ""v9"": 2e-06, ""v10"": 2e-06, ""v11"": 1.2e-05, ""v12"": 0.001178, ""v13"": 0.001096}","{""v0"": [0.042947], ""v1"": [0.042881, 0.039734, 0.034238, 0.021243, 0.01943], ""v2"": [0.990606, 0.975597], ""v3"": [0.98891, 0.986097, 0.971355], ""v4"": [0.998478, 0.998457, 0.998439, 0.998406, 0.998083], ""v5"": [0.998662, 0.998427], ""v6"": [0.998773, 0.998469, 0.998338], ""v7"": [0.991236, 0.987786, 0.986898], ""v8"": [0.999035, 0.99887, 0.99856], ""v9"": [0.991568, 0.991553], ""v10"": [0.991582, 0.991579, 0.991572, 0.991571], ""v11"": [0.991509, 0.991481, 0.991473, 0.991428], ""v12"": [0.991595, 0.99154, 0.988202, 0.986044, 0.978967, 0.973948], ""v13"": [0.993403, 0.990551, 0.983648]}"
6,14,46,2,True,52941,393.621350,0.00099996,52941,393.621350,0.04294340,0.00000792,0.04293548,0.001,100,"{""v0"": 0.436967, ""v1"": 0.557155, ""v2"": 4.6e-05, ""v3"": 0.000822, ""v4"": 2.1e-05, ""v5"": 1.3e-05, ""v6"": 0.000753, ""v7"": 0.001423, ""v8"": 0.001283, ""v9"": 0.000648, ""v10"": 1e-06, ""v11"": 1.4e-05, ""v12"": 0.000142, ""v13"": 0.000711}","{""v0"": [0.042952], ""v1"": [0.042924, 0.039774, 0.034273, 0.021264, 0.01945], ""v2"": [0.998472, 0.997717], ""v3"": [0.992392, 0.990538, 0.980772], ""v4"": [0.993145, 0.993121, 0.993099, 0.993059, 0.992649], ""v5"": [0.993336, 0.993093], ""v6"": [0.993446, 0.986331, 0.983148], ""v7"": [0.988171, 0.983251, 0.981987], ""v8"": [0.990979, 0.989454, 0.986594], ""v9"": [0.995109, 0.990544], ""v10"": [0.998971, 0.998969, 0.998964, 0.998964], ""v11"": [0.998891, 0.998858, 0.998848, 0.998794], ""v12"": [0.998982, 0.998975, 0.998566, 0.998301, 0.997423, 0.996793], ""v13"": [0.995713, 0.993854, 0.989339]}"
7,12,31,1,True,1484,1.233783,0.00099989,1484,1.233783,0.00397976,0.00000000,0.00397976,0.001,,"{""v0"": 0.000358, ""v1"": 0.000655, ""v2"": 5.6e-05, ""v3"": 5.6e-05, ""v4"": 0.996541, ""v5"": 0.000155, ""v6"": 0.000116, ""v7"": 0.000131, ""v8"": 5.6e-05, ""v9"": 5.6e-05, ""v10"": 0.000186, ""v11"": 0.001633}","{""v0"": [0.003975, 0.003975, 0.003973, 0.003956], ""v1"": [0.003968], ""v2"": [0.003982, 0.003981, 0.003981], ""v3"": [0.003981], ""v4"": [0.003984, 0.003629, 0.003602, 0.002495, 0.002167], ""v5"": [0.997688, 0.996972], ""v6"": [0.996742, 0.99655], ""v7"": [0.998058, 0.997865, 0.997102], ""v8"": [0.999324, 0.99857], ""v9"": [0.999669, 0.999577], ""v10"": [0.99877, 0.99788, 0.997312, 0.996363], ""v11"": [0.988594, 0.985837]}"
7,12,31,2,True,1546,11.483481,0.00099996,1546,11.483481,0.00402679,0.00004704,0.00397976,0.001,100,"{""v0"": 7.1e-05, ""v1"": 0.000537, ""v2"": 5.4e-05, ""v3"": 5.4e-05, ""v4"": 0.993797, ""v5"": 0.000412, ""v6"": 0.00216, ""v7"": 0.001465, ""v8"": 5.4e-05, ""v9"": 5.4e-05, ""v10"": 0.000244, ""v11"": 0.001099}","{""v0"": [0.004028, 0.004028, 0.004028, 0.004024], ""v1"": [0.004017], ""v2"": [0.004029, 0.004028, 0.004027], ""v3"": [0.004027], ""v4"": [0.00403, 0.003672, 0.003644, 0.002524, 0.002192], ""v5"": [0.995596, 0.99363], ""v6"": [0.964156, 0.96081], ""v7"": [0.985588, 0.983477, 0.975226], ""v8"": [0.999351, 0.998628], ""v9"": [0.999682, 0.999594], ""v10"": [0.99839, 0.997226, 0.996482, 0.995242], ""v11"": [0.992311, 0.990443]}"
8,14,49,1,True,38098,64.748063,0.00099997,38098,64.748063,0.04560806,0.00000000,0.04560806,0.001,,"{""v0"": 0.449131, ""v1"": 0.000453, ""v2"": 4.4e-05, ""v3"": 0.271699, ""v4"": 0.276031, ""v5"": 5e-06, ""v6"": 2e-06, ""v7"": 7.7e-05, ""v8"": 7e-06, ""v9"": 2e-06, ""v10"": 1.2e-05, ""v11"": 6.8e-05, ""v12"": 0.000969, ""v13"": 0.001501}","{""v0"": [0.04568], ""v1"": [0.045251, 0.045239, 0.045236], ""v2"": [0.045355, 0.045351, 0.04535, 0.045331], ""v3"": [0.045371, 0.031976, 0.020482], ""v4"": [0.210066, 0.208997, 0.126354], ""v5"": [0.999325, 0.999316, 0.99931, 0.999228], ""v6"": [0.999354, 0.999343], ""v7"": [0.999372, 0.99919, 0.998384], ""v8"": [0.999034, 0.999018, 0.999008, 0.999, 0.99896], ""v9"": [0.999091, 0.999089, 0.999069, 0.999035], ""v10"": [0.999118, 0.999102, 0.999084, 0.999058, 0.998973], ""v11"": [0.999269, 0.99905, 0.998974], ""v12"": [0.994374, 0.993961, 0.99301, 0.991676, 0.991602], ""v13"": [0.988717, 0.975924, 0.974004, 0.972753]}"
8,14,49,2,True,61045,463.448041,0.00099980,61045,463.448041,0.04561177,0.00000370,0.04560806,0.001,100,"{""v0"": 0.449212, ""v1"": 1.5e-05, ""v2"": 0.000597, ""v3"": 0.270783, ""v4"": 0.275782, ""v5"": 1e-06, ""v6"": 9e-06, ""v7"": 0.001149, ""v8"": 0.000419, ""v9"": 0.000663, ""v10"": 1e-06, ""v11"": 2.8e-05, ""v12"": 0.00014, ""v13"": 0.001203}","{""v0"": [0.045664], ""v1"": [0.045651, 0.04565, 0.04565], ""v2"": [0.045433, 0.045389, 0.045366, 0.045114], ""v3"": [0.045655, 0.032188, 0.020625], ""v4"": [0.21036, 0.209289, 0.126549], ""v5"": [0.990682, 0.99068, 0.990679, 0.99066], ""v6"": [0.990609, 0.99056], ""v7"": [0.990693, 0.988026, 0.976369], ""v8"": [0.996366, 0.995539, 0.995033, 0.9946, 0.992395], ""v9"": [0.994391, 0.993993, 0.989837, 0.981578], ""v10"": [0.999686, 0.999684, 0.999682, 0.999679, 0.999667], ""v11"": [0.999702, 0.999613, 0.999582], ""v12"": [0.999186, 0.999126, 0.998987, 0.998793, 0.998782], ""v13"": [0.990944, 0.980627, 0.979074, 0.978062]}"
9,10,23,1,True,1056,0.600766,0.00099997,1056,0.600766,0.00453538,0.00000000,0.00453538,0.001,,"{""v0"": 0.000484, ""v1"": 0.002595, ""v2"": 0.000194, ""v3"": 0.005617, ""v4"": 0.989629, ""v5"": 9.5e-05, ""v6"": 9.5e-05, ""v7"": 0.000143, ""v8"": 9.5e-05, ""v9"": 0.001053}","{""v0"": [0.004678, 0.004674, 0.004671, 0.004665], ""v1"": [0.004704, 0.004638], ""v2"": [0.004835, 0.004833, 0.004832, 0.004829, 0.004823], ""v3"": [0.004669, 0.004629], ""v4"": [0.00484, 0.001888], ""v5"": [0.998021, 0.996196], ""v6"": [0.999106, 0.998198], ""v7"": [0.998873], ""v8"": [0.999329], ""v9"": [0.994041, 0.993789]}"
9,10,23,2,True,973,3.241929,0.00099948,973,3.241929,0.00453758,0.00000220,0.00453538,0.001,100,"{""v0"": 0.000393, ""v1"": 0.002505, ""v2"": 0.000186, ""v3"": 0.005563, ""v4"": 0.989739, ""v5"": 0.000103, ""v6"": 0.000103, ""v7"": 0.000103, ""v8"": 0.000151, ""v9"": 0.001154}","{""v0"": [0.004684, 0.004681, 0.004678, 0.004674], ""v1"": [0.004705, 0.004641], ""v2"": [0.004831, 0.00483, 0.004829, 0.004826, 0.004821], ""v3"": [0.004667, 0.004628], ""v4"": [0.004837, 0.001887], ""v5"": [0.997853, 0.995873], ""v6"": [0.999029, 0.998044], ""v7"": [0.999192], ""v8"": [0.99893], ""v9"": [0.993471, 0.993195]}"
10,12,38,1,False,,,0.00114736,500000,965.578151,0.38037456,0.00000000,0.38037456,0.001,,"{""v0"": 0.153737, ""v1"": 0.176649, ""v2"": 0.178336, ""v3"": 0.000199, ""v4"": 0.0, ""v5"": 0.0, ""v6"": 0.000266, ""v7"": 0.0, ""v8"": 0.133551, ""v9"": 1.1e-05, ""v10"": 0.178674, ""v11"": 0.178575}","{""v0"": [0.38027, 0.214858], ""v1"": [0.380367, 0.355746, 0.353633, 0.323296, 0.25792], ""v2"": [0.380373], ""v3"": [0.379644, 0.379368, 0.37905], ""v4"": [0.380246, 0.380246, 0.380246, 0.380245], ""v5"": [0.380247, 0.380246, 0.380246, 0.380246], ""v6"": [0.379465, 0.379412, 0.379371, 0.379219, 0.379094], ""v7"": [0.380247, 0.380247], ""v8"": [0.380248, 0.344433, 0.311466, 0.270544], ""v9"": [0.999932, 0.999907], ""v10"": [0.380363, 0.351871, 0.183556], ""v11"": [0.380375, 0.206062, 0.18969]}"
10,12,38,2,False,,,0.00108599,500000,1630.422074,0.38026881,-0.00010575,0.38037456,0.001,100,"{""v0"": 0.153789, ""v1"": 0.176706, ""v2"": 0.178391, ""v3"": 0.0, ""v4"": 1e-06, ""v5"": 7e-06, ""v6"": 0.0, ""v7"": 0.000143, ""v8"": 0.1336, ""v9"": 1.3e-05, ""v10"": 0.178721, ""v11"": 0.178629}","{""v0"": [0.380156, 0.214777], ""v1"": [0.380252, 0.355635, 0.353521, 0.323189, 0.257827], ""v2"": [0.380263], ""v3"": [0.380125, 0.380124, 0.380124], ""v4"": [0.380119, 0.380118, 0.380113, 0.380111], ""v5"": [0.380107, 0.380097, 0.380092, 0.380089], ""v6"": [0.380125, 0.380125, 0.380125, 0.380125, 0.380125], ""v7"": [0.379685, 0.379422], ""v8"": [0.380126, 0.344316, 0.311356, 0.270442], ""v9"": [0.999922, 0.999893], ""v10"": [0.380269, 0.35178, 0.183496], ""v11"": [0.380267, 0.205988, 0.18962]}"
11,11,36,1,True,72477,97.766499,0.00099998,72477,97.766499,0.06072785,0.00000000,0.06072785,0.001,,"{""v0"": 0.218376, ""v1"": 0.241709, ""v2"": 0.000314, ""v3"": 1e-06, ""v4"": 1e-06, ""v5"": 0.000398, ""v6"": 1e-06, ""v7"": 1e-06, ""v8"": 0.53848, ""v9"": 7.9e-05, ""v10"": 0.000639}","{""v0"": [0.060745, 0.053381, 0.03943, 0.038556, 0.030051], ""v1"": [0.220286, 0.157251, 0.082339], ""v2"": [0.998167, 0.99814, 0.997751, 0.997035], ""v3"": [0.999983, 0.999981, 0.999976, 0.999975, 0.999973], ""v4"": [0.999984], ""v5"": [0.997571, 0.997151], ""v6"": [0.999992, 0.999985, 0.999977], ""v7"": [0.999985], ""v8"": [0.060511, 0.060023, 0.058361, 0.055958, 0.04983, 0.043196, 0.038374], ""v9"": [0.999351, 0.999166], ""v10"": [0.996001, 0.995074, 0.985645]}"
11,11,36,2,True,69968,270.919802,0.00099961,69968,270.919802,0.06068961,-0.00003824,0.06072785,0.001,100,"{""v0"": 0.218858, ""v1"": 0.241372, ""v2"": 1e-06, ""v3"": 0.000401, ""v4"": 1e-06, ""v5"": 1e-06, ""v6"": 1e-05, ""v7"": 1.5e-05, ""v8"": 0.538458, ""v9"": 0.000763, ""v10"": 0.000119}","{""v0"": [0.060702, 0.053336, 0.039388, 0.038514, 0.030014], ""v1"": [0.220715, 0.157581, 0.082526], ""v2"": [0.999984, 0.999984, 0.999982, 0.999979], ""v3"": [0.997695, 0.997081, 0.99557, 0.995147, 0.994587], ""v4"": [0.999983], ""v5"": [0.999992, 0.999991], ""v6"": [0.999939, 0.999888, 0.999829], ""v7"": [0.999826], ""v8"": [0.060537, 0.060049, 0.058386, 0.055983, 0.049852, 0.043215, 0.038391], ""v9"": [0.993741, 0.991971], ""v10"": [0.999252, 0.999078, 0.997291]}"
12,14,45,1,True,464,0.612587,0.00099906,464,0.612587,0.00261370,0.00000000,0.00261370,0.001,,"{""v0"": 0.335406, ""v1"": 0.001596, ""v2"": 0.000154, ""v3"": 0.000154, ""v4"": 0.000154, ""v5"": 0.000154, ""v6"": 0.000154, ""v7"": 0.000154, ""v8"": 0.000154, ""v9"": 0.000154, ""v10"": 0.000154, ""v11"": 0.004388, ""v12"": 0.354709, ""v13"": 0.302515}","{""v0"": [0.002642, 0.002308, 0.001728, 0.001553, 0.000922], ""v1"": [0.019838, 0.019766], ""v2"": [0.019988], ""v3"": [0.02006, 0.020045, 0.020044], ""v4"": [0.020101, 0.020099, 0.020091, 0.020077], ""v5"": [0.020039, 0.020022], ""v6"": [0.020104, 0.0201, 0.02008, 0.020022], ""v7"": [0.020099, 0.020079], ""v8"": [0.020132], ""v9"": [0.020157, 0.020154, 0.020148, 0.020147, 0.020146], ""v10"": [0.020179, 0.020169, 0.020163, 0.020158], ""v11"": [0.019551, 0.019464, 0.019411], ""v12"": [0.020198, 0.019443, 0.019252, 0.018999, 0.017999, 0.016331, 0.009353], ""v13"": [0.168706, 0.164131]}"
