network_id,n_controls,total_Q,method,converged,stop_reason,iters_to_converge,runtime_to_converge_s,avg_regret_at_converge,total_iters,total_runtime_s,converged_minmax_value,final_opt_gap,v_opt,epsilon,samples,final_ell,final_indices
12,14,45,2,True,regret,1022,10.779950,0.00099904,1022,10.779950,0.22615341,0.00001235,0.22614105,0.001,100,"{""v0"": 0.450409, ""v1"": 0.000211, ""v2"": 7e-05, ""v3"": 7e-05, ""v4"": 7e-05, ""v5"": 7e-05, ""v6"": 7e-05, ""v7"": 7e-05, ""v8"": 7e-05, ""v9"": 7e-05, ""v10"": 7e-05, ""v11"": 0.001474, ""v12"": 0.542225, ""v13"": 0.005052}","{""v0"": [0.239996, 0.222465, 0.186401, 0.173799, 0.119166], ""v1"": [0.456014, 0.45596], ""v2"": [0.455867], ""v3"": [0.45605, 0.456012, 0.456009], ""v4"": [0.456152, 0.456149, 0.456126, 0.456092], ""v5"": [0.455996, 0.455953], ""v6"": [0.456159, 0.45615, 0.456101, 0.455952], ""v7"": [0.456149, 0.456098], ""v8"": [0.456232], ""v9"": [0.456292, 0.456286, 0.45627, 0.456268, 0.456265], ""v10"": [0.456348, 0.456323, 0.456307, 0.456295], ""v11"": [0.455176, 0.455006, 0.454898], ""v12"": [0.456396, 0.445762, 0.443027, 0.439365, 0.424544, 0.398465, 0.266596], ""v13"": [0.992996, 0.992763]}"
13,12,35,1,True,plateau,49500,85.460489,0.00168205,49500,85.460489,0.67725245,0.00000000,0.67725245,0.001,,"{""v0"": 0.338472, ""v1"": 0.249581, ""v2"": 2e-06, ""v3"": 2e-06, ""v4"": 2e-06, ""v5"": 3e-06, ""v6"": 0.000579, ""v7"": 0.219941, ""v8"": 0.191405, ""v9"": 4e-06, ""v10"": 6e-06, ""v11"": 4e-06}","{""v0"": [0.677268, 0.673077, 0.654781, 0.400147], ""v1"": [0.6773, 0.614924, 0.507908, 0.495831], ""v2"": [0.677242, 0.677242, 0.677242], ""v3"": [0.677245, 0.677245, 0.677243], ""v4"": [0.677244, 0.677241, 0.677239], ""v5"": [0.677243, 0.677241, 0.67724, 0.67724], ""v6"": [0.676493, 0.676385, 0.67611], ""v7"": [0.677247, 0.516031], ""v8"": [0.677299, 0.665873], ""v9"": [0.999979, 0.999975, 0.999972], ""v10"": [0.999986, 0.999985], ""v11"": [0.999996, 0.999987]}"
13,12,35,2,True,plateau,43500,161.605422,0.00169479,43500,161.605422,0.67715892,-0.00009353,0.67725245,0.001,100,"{""v0"": 0.338652, ""v1"": 0.24965, ""v2"": 2e-06, ""v3"": 2e-06, ""v4"": 4e-06, ""v5"": 3e-06, ""v6"": 1.9e-05, ""v7"": 0.220033, ""v8"": 0.19162, ""v9"": 9e-06, ""v10"": 2e-06, ""v11"": 4e-06}","{""v0"": [0.677131, 0.672939, 0.654639, 0.399997], ""v1"": [0.677233, 0.614851, 0.507831, 0.495754], ""v2"": [0.67714, 0.67714, 0.67714], ""v3"": [0.677143, 0.677143, 0.677141], ""v4"": [0.677138, 0.677132, 0.677127], ""v5"": [0.67714, 0.677138, 0.677137, 0.677136], ""v6"": [0.677121, 0.677117, 0.677108], ""v7"": [0.677146, 0.515915], ""v8"": [0.677029, 0.665598], ""v9"": [0.999981, 0.999972, 0.999964], ""v10"": [0.999995, 0.999995], ""v11"": [0.999995, 0.999985]}"
14,14,34,1,True,regret,797,0.779910,0.00099941,797,0.779910,0.17535559,0.00000000,0.17535559,0.001,,"{""v0"": 0.012497, ""v1"": 0.00017, ""v2"": 9e-05, ""v3"": 0.000323, ""v4"": 9e-05, ""v5"": 9e-05, ""v6"": 0.000289, ""v7"": 9e-05, ""v8"": 9e-05, ""v9"": 9e-05, ""v10"": 0.000167, ""v11"": 0.640099, ""v12"": 0.00473, ""v13"": 0.341187}","{""v0"": [0.279522, 0.274694], ""v1"": [0.286319, 0.286224, 0.285324, 0.284925], ""v2"": [0.286109, 0.285924], ""v3"": [0.287029, 0.285199], ""v4"": [0.288051], ""v5"": [0.288229, 0.288204], ""v6"": [0.288226, 0.288005], ""v7"": [0.288276, 0.288272, 0.288265], ""v8"": [0.288304, 0.288301, 0.288299, 0.28827], ""v9"": [0.288261], ""v10"": [0.288272, 0.288266], ""v11"": [0.28834, 0.284229, 0.220695], ""v12"": [0.670241, 0.665433], ""v13"": [0.674503, 0.628123, 0.607709, 0.51835]}"
14,14,34,2,True,regret,776,6.778394,0.00099987,776,6.778394,0.17530817,-0.00004743,0.17535559,0.001,100,"{""v0"": 0.003977, ""v1"": 0.000125, ""v2"": 0.000721, ""v3"": 0.000509, ""v4"": 9.2e-05, ""v5"": 9.2e-05, ""v6"": 0.000289, ""v7"": 9.2e-05, ""v8"": 9.2e-05, ""v9"": 9.2e-05, ""v10"": 9.2e-05, ""v11"": 0.648467, ""v12"": 0.004778, ""v13"": 0.340581}","{""v0"": [0.282615, 0.280904], ""v1"": [0.283248, 0.283178, 0.282521, 0.282201], ""v2"": [0.277624, 0.276529], ""v3"": [0.283765, 0.280999], ""v4"": [0.285355], ""v5"": [0.285535, 0.285509], ""v6"": [0.285535, 0.285315], ""v7"": [0.285582, 0.285579, 0.285571], ""v8"": [0.285611, 0.285608, 0.285605, 0.285577], ""v9"": [0.285567], ""v10"": [0.28561, 0.285607], ""v11"": [0.285647, 0.281544, 0.218243], ""v12"": [0.670656, 0.665797], ""v13"": [0.674963, 0.628613, 0.608209, 0.518874]}"
15,14,45,1,True,regret,3825,5.095708,0.00099979,3825,5.095708,0.26854039,0.00000000,0.26854039,0.001,,"{""v0"": 0.399124, ""v1"": 0.001396, ""v2"": 0.000159, ""v3"": 0.598159, ""v4"": 0.000822, ""v5"": 1.9e-05, ""v6"": 1.9e-05, ""v7"": 1.9e-05, ""v8"": 6.7e-05, ""v9"": 1.9e-05, ""v10"": 3e-05, ""v11"": 3.2e-05, ""v12"": 1.9e-05, ""v13"": 0.000118}","{""v0"": [0.297574, 0.233941], ""v1"": [0.499708, 0.498884, 0.497768], ""v2"": [0.500529, 0.500487, 0.500477, 0.500451], ""v3"": [0.500668, 0.499876, 0.382576], ""v4"": [0.998897, 0.998836, 0.99873, 0.998641, 0.997256], ""v5"": [0.999907, 0.999906, 0.9999, 0.999893, 0.999876], ""v6"": [0.999879, 0.999863, 0.999849], ""v7"": [0.999905, 0.999902, 0.999888], ""v8"": [0.999858, 0.999818], ""v9"": [0.999906, 0.9999, 0.999899, 0.999844], ""v10"": [0.999925, 0.999922, 0.999918], ""v11"": [0.999962, 0.999952, 0.999912], ""v12"": [0.999953, 0.999923], ""v13"": [0.999845, 0.999787, 0.999762]}"
15,14,45,2,True,regret,20243,147.039708,0.00099978,20243,147.039708,0.26867340,0.00013301,0.26854039,0.001,100,"{""v0"": 0.400322, ""v1"": 2.6e-05, ""v2"": 0.001153, ""v3"": 0.596722, ""v4"": 4e-06, ""v5"": 4e-06, ""v6"": 4e-06, ""v7"": 5e-06, ""v8"": 1.3e-05, ""v9"": 0.001319, ""v10"": 5e-06, ""v11"": 6e-06, ""v12"": 1.2e-05, ""v13"": 0.000407}","{""v0"": [0.297677, 0.233913], ""v1"": [0.501482, 0.501465, 0.501441], ""v2"": [0.500513, 0.500235, 0.500172, 0.5], ""v3"": [0.5015, 0.500708, 0.383357], ""v4"": [0.999982, 0.999982, 0.999981, 0.999981, 0.999975], ""v5"": [0.999981, 0.999981, 0.99998, 0.999979, 0.999975], ""v6"": [0.999974, 0.999971, 0.999968], ""v7"": [0.999979, 0.999978, 0.999975], ""v8"": [0.999972, 0.999964], ""v9"": [0.997893, 0.997475, 0.997435, 0.993603], ""v10"": [0.999987, 0.999987, 0.999986], ""v11"": [0.999993, 0.999991, 0.999984], ""v12"": [0.999971, 0.999952], ""v13"": [0.999464, 0.999267, 0.999179]}"
16,10,27,1,True,regret,102371,94.203458,0.00099996,102371,94.203458,0.41581602,0.00000000,0.41581602,0.001,,"{""v0"": 0.001606, ""v1"": 2e-06, ""v2"": 0.000488, ""v3"": 3e-06, ""v4"": 3e-06, ""v5"": 1e-06, ""v6"": 0.630914, ""v7"": 0.366978, ""v8"": 3e-06, ""v9"": 3e-06}","{""v0"": [0.423522, 0.42204, 0.421272, 0.421108], ""v1"": [0.425007, 0.425007], ""v2"": [0.424589, 0.424524, 0.424451, 0.424433, 0.424414, 0.424294], ""v3"": [0.424999], ""v4"": [0.424995], ""v5"": [0.425008, 0.425007], ""v6"": [0.42461, 0.338417, 0.264978], ""v7"": [0.425009, 0.364893], ""v8"": [0.999993, 0.999993, 0.999985], ""v9"": [0.999997, 0.999996, 0.999992]}"
16,10,27,2,True,regret,36560,166.836024,0.00099986,36560,166.836024,0.41551978,-0.00029624,0.41581602,0.001,100,"{""v0"": 0.000115, ""v1"": 4e-06, ""v2"": 0.000302, ""v3"": 9.9e-05, ""v4"": 1.2e-05, ""v5"": 3e-06, ""v6"": 0.632399, ""v7"": 0.367054, ""v8"": 6e-06, ""v9"": 7e-06}","{""v0"": [0.424779, 0.424597, 0.424502, 0.424482], ""v1"": [0.42494, 0.42494], ""v2"": [0.424674, 0.424605, 0.424528, 0.424509, 0.424489, 0.424362], ""v3"": [0.424671], ""v4"": [0.42489], ""v5"": [0.424941, 0.424939], ""v6"": [0.423835, 0.337708, 0.26436], ""v7"": [0.424944, 0.364832], ""v8"": [0.999982, 0.999981, 0.999965], ""v9"": [0.999991, 0.999989, 0.999978]}"
17,12,37,1,True,regret,74213,110.882443,0.00099993,74213,110.882443,0.52482876,0.00000000,0.52482876,0.001,,"{""v0"": 6.5e-05, ""v1"": 3e-06, ""v2"": 1.3e-05, ""v3"": 1e-06, ""v4"": 0.568465, ""v5"": 3e-06, ""v6"": 1e-06, ""v7"": 1e-06, ""v8"": 1e-06, ""v9"": 0.000527, ""v10"": 0.430881, ""v11"": 3.9e-05}","{""v0"": [0.529609, 0.529535], ""v1"": [0.529655, 0.529655], ""v2"": [0.529649, 0.529648, 0.529648, 0.529647, 0.529647, 0.529646, 0.529646, 0.529646, 0.529645, 0.52964], ""v3"": [0.529657, 0.529657, 0.529657, 0.529655], ""v4"": [0.529658, 0.286698], ""v5"": [0.530314, 0.530311, 0.530309], ""v6"": [0.530317, 0.530317], ""v7"": [0.530318, 0.530317], ""v8"": [0.530318, 0.530317, 0.530315], ""v9"": [0.529837, 0.529581, 0.528839], ""v10"": [0.530319, 0.396787], ""v11"": [0.999955, 0.999894]}"
17,12,37,2,True,regret,98163,482.312914,0.00099991,98163,482.312914,0.52501680,0.00018804,0.52482876,0.001,100,"{""v0"": 1e-06, ""v1"": 3e-06, ""v2"": 1e-05, ""v3"": 0.000607, ""v4"": 0.568103, ""v5"": 4e-06, ""v6"": 1e-06, ""v7"": 1e-06, ""v8"": 1e-06, ""v9"": 0.000636, ""v10"": 0.430598, ""v11"": 3.5e-05}","{""v0"": [0.529865, 0.529864], ""v1"": [0.529864, 0.529863], ""v2"": [0.529859, 0.529859, 0.529859, 0.529858, 0.529858, 0.529857, 0.529857, 0.529857, 0.529857, 0.529853], ""v3"": [0.529418, 0.529359, 0.529306, 0.528308], ""v4"": [0.529866, 0.286869], ""v5"": [0.530516, 0.530513, 0.53051], ""v6"": [0.53052, 0.53052], ""v7"": [0.530522, 0.530521], ""v8"": [0.530521, 0.53052, 0.530518], ""v9"": [0.529941, 0.529632, 0.528737], ""v10"": [0.530522, 0.396982], ""v11"": [0.999959, 0.999904]}"
18,10,20,1,True,plateau,56500,60.424456,0.00143799,56500,60.424456,0.83078585,0.00000000,0.83078585,0.001,,"{""v0"": 0.140721, ""v1"": 0.137916, ""v2"": 0.001266, ""v3"": 5.4e-05, ""v4"": 5e-06, ""v5"": 0.101995, ""v6"": 0.15957, ""v7"": 0.155739, ""v8"": 0.151189, ""v9"": 0.151546}","{""v0"": [0.83066, 0.682225], ""v1"": [0.829652], ""v2"": [0.998016, 0.997236], ""v3"": [0.999776], ""v4"": [0.99999, 0.999985, 0.999982], ""v5"": [0.830441, 0.780672], ""v6"": [0.830752, 0.830271], ""v7"": [0.830789], ""v8"": [0.830761, 0.819154, 0.81434, 0.61416, 0.604627], ""v9"": [0.830772]}"
18,10,20,2,True,plateau,44500,94.607464,0.00150826,44500,94.607464,0.83066044,-0.00012541,0.83078585,0.001,100,"{""v0"": 0.140829, ""v1"": 0.138176, ""v2"": 0.000168, ""v3"": 4e-05, ""v4"": 1.2e-05, ""v5"": 0.102146, ""v6"": 0.159748, ""v7"": 0.155865, ""v8"": 0.151316, ""v9"": 0.151699}","{""v0"": [0.830543, 0.682045], ""v1"": [0.830406], ""v2"": [0.999736, 0.999632], ""v3"": [0.999808], ""v4"": [0.999972, 0.99996, 0.999951], ""v5"": [0.830221, 0.780405], ""v6"": [0.830583, 0.830101], ""v7"": [0.830666], ""v8"": [0.830634, 0.81902, 0.814203, 0.613946, 0.60441], ""v9"": [0.83062]}"
19,10,32,1,True,regret,715,0.588392,0.00099958,715,0.588392,0.08947768,0.00000000,0.08947768,0.001,,"{""v0"": 0.003075, ""v1"": 0.001208, ""v2"": 0.001228, ""v3"": 0.002099, ""v4"": 0.00403, ""v5"": 0.000213, ""v6"": 0.00029, ""v7"": 0.000423, ""v8"": 0.000697, ""v9"": 0.986737}","{""v0"": [0.125623, 0.12554, 0.125526, 0.125299, 0.124957], ""v1"": [0.125592, 0.12556, 0.125395, 0.125281, 0.125174, 0.124826], ""v2"": [0.125929, 0.125868, 0.12549], ""v3"": [0.126387], ""v4"": [0.126018, 0.12589, 0.125802, 0.124807], ""v5"": [0.127, 0.126989], ""v6"": [0.127049, 0.127011, 0.127003], ""v7"": [0.126987, 0.126811, 0.126785, 0.126782], ""v8"": [0.126926, 0.126856, 0.126758], ""v9"": [0.12711]}"
19,10,32,2,True,regret,2370,11.435783,0.00099967,2370,11.435783,0.08987355,0.00039587,0.08947768,0.001,100,"{""v0"": 0.000713, ""v1"": 0.004081, ""v2"": 0.000497, ""v3"": 0.001043, ""v4"": 0.007126, ""v5"": 4.2e-05, ""v6"": 5.9e-05, ""v7"": 0.000403, ""v8"": 0.001161, ""v9"": 0.984876}","{""v0"": [0.12687, 0.126839, 0.126834, 0.126747, 0.126616], ""v1"": [0.125356, 0.125251, 0.124707, 0.124326, 0.123973, 0.122832], ""v2"": [0.126897, 0.12686, 0.12661], ""v3"": [0.127102], ""v4"": [0.125677, 0.125451, 0.125296, 0.123563], ""v5"": [0.127418, 0.127415], ""v6"": [0.127427, 0.12742, 0.127418], ""v7"": [0.127322, 0.127154, 0.127129, 0.127126], ""v8"": [0.127132, 0.127016, 0.126853], ""v9"": [0.12744]}"
20,10,24,1,True,plateau,84500,95.687458,0.00140375,84500,95.687458,0.71737194,0.00000000,0.71737194,0.001,,"{""v0"": 0.255629, ""v1"": 0.000229, ""v2"": 0.023256, ""v3"": 0.004126, ""v4"": 2e-06, ""v5"": 0.022473, ""v6"": 1.7e-05, ""v7"": 0.157964, ""v8"": 0.268737, ""v9"": 0.267568}","{""v0"": [0.717474, 0.64619], ""v1"": [0.99974, 0.999701, 0.999449], ""v2"": [0.717247, 0.700683], ""v3"": [0.713448, 0.689556], ""v4"": [0.741502], ""v5"": [0.716928, 0.716059, 0.708137, 0.704859], ""v6"": [0.741489, 0.741456], ""v7"": [0.741514, 0.712939], ""v8"": [0.741417, 0.653665, 0.640542], ""v9"": [0.717481, 0.64051, 0.61097]}"
20,10,24,2,True,plateau,82500,288.414291,0.00142141,82500,288.414291,0.71737799,0.00000605,0.71737194,0.001,100,"{""v0"": 0.255616, ""v1"": 0.000228, ""v2"": 0.023013, ""v3"": 0.004089, ""v4"": 1e-06, ""v5"": 0.022253, ""v6"": 2.1e-05, ""v7"": 0.158154, ""v8"": 0.269062, ""v9"": 0.267563}","{""v0"": [0.717487, 0.646204], ""v1"": [0.999741, 0.999703, 0.999452], ""v2"": [0.717249, 0.700845], ""v3"": [0.713444, 0.689745], ""v4"": [0.741257], ""v5"": [0.716913, 0.716052, 0.708199, 0.704952], ""v6"": [0.741234, 0.741193], ""v7"": [0.741265, 0.712673], ""v8"": [0.741153, 0.653353, 0.640224], ""v9"": [0.717485, 0.640515, 0.610975]}"
21,11,25,1,True,plateau,79000,87.434932,0.00133490,79000,87.434932,0.66404094,0.00000000,0.66404094,0.001,,"{""v0"": 0.040845, ""v1"": 1e-06, ""v2"": 2e-06, ""v3"": 1e-06, ""v4"": 1e-06, ""v5"": 0.335215, ""v6"": 0.00039, ""v7"": 8e-06, ""v8"": 7e-06, ""v9"": 0.271328, ""v10"": 0.3522}","{""v0"": [0.66174], ""v1"": [0.999977, 0.999971], ""v2"": [0.999984, 0.999984], ""v3"": [0.999995], ""v4"": [0.999998, 0.999998], ""v5"": [0.663872, 0.655433, 0.65398, 0.648597, 0.609257, 0.466018], ""v6"": [0.999539, 0.999355, 0.998771], ""v7"": [0.99998, 0.999957], ""v8"": [0.999991, 0.999986], ""v9"": [0.664112], ""v10"": [0.663937, 0.661675, 0.643506]}"
21,11,25,2,True,plateau,69000,196.762089,0.00137680,69000,196.762089,0.66398599,-0.00005495,0.66404094,0.001,100,"{""v0"": 0.040907, ""v1"": 2e-06, ""v2"": 2e-06, ""v3"": 1e-06, ""v4"": 1e-06, ""v5"": 0.335328, ""v6"": 1.3e-05, ""v7"": 4.5e-05, ""v8"": 5e-06, ""v9"": 0.271375, ""v10"": 0.35232}","{""v0"": [0.661397], ""v1"": [0.999975, 0.999969], ""v2"": [0.999983, 0.999982], ""v3"": [0.999994], ""v4"": [0.999998, 0.999997], ""v5"": [0.663849, 0.655408, 0.653955, 0.648571, 0.609223, 0.465965], ""v6"": [0.999984, 0.999978, 0.999958], ""v7"": [0.999931, 0.999799], ""v8"": [0.999993, 0.999989], ""v9"": [0.664068], ""v10"": [0.663847, 0.661585, 0.643414]}"
22,13,42,1,True,regret,5334,6.212347,0.00099986,5334,6.212347,0.34043561,0.00000000,0.34043561,0.001,,"{""v0"": 0.000797, ""v1"": 9.2e-05, ""v2"": 2.1e-05, ""v3"": 2.4e-05, ""v4"": 1.4e-05, ""v5"": 1.4e-05, ""v6"": 1.4e-05, ""v7"": 1.4e-05, ""v8"": 1.4e-05, ""v9"": 0.000314, ""v10"": 6.4e-05, ""v11"": 0.001509, ""v12"": 0.997106}","{""v0"": [0.342109, 0.341992], ""v1"": [0.342471, 0.342458, 0.342448], ""v2"": [0.342488, 0.342486, 0.342478, 0.342464, 0.342454], ""v3"": [0.342505, 0.342505], ""v4"": [0.342505, 0.342501, 0.342484], ""v5"": [0.342514], ""v6"": [0.342526, 0.342525, 0.342523, 0.342516, 0.342498], ""v7"": [0.342526], ""v8"": [0.342526, 0.342525, 0.342524, 0.342516, 0.342511], ""v9"": [0.342538, 0.342481, 0.342462], ""v10"": [0.342751, 0.342741, 0.342738, 0.342737], ""v11"": [0.342173, 0.341902, 0.341814, 0.341378, 0.341029], ""v12"": [0.342782, 0.32132, 0.142569]}"
22,13,42,2,True,regret,39535,312.027408,0.00099999,39535,312.027408,0.34058970,0.00015408,0.34043561,0.001,100,"{""v0"": 3e-06, ""v1"": 1.3e-05, ""v2"": 5e-06, ""v3"": 0.000213, ""v4"": 9e-06, ""v5"": 2e-06, ""v6"": 2e-06, ""v7"": 2e-06, ""v8"": 2e-06, ""v9"": 0.002209, ""v10"": 7e-06, ""v11"": 0.000505, ""v12"": 0.997028}","{""v0"": [0.342604, 0.342604], ""v1"": [0.3426, 0.342598, 0.342597], ""v2"": [0.342493, 0.342493, 0.342492, 0.342489, 0.342487], ""v3"": [0.342495, 0.342495], ""v4"": [0.342597, 0.342595, 0.342589], ""v5"": [0.342604], ""v6"": [0.342605, 0.342605, 0.342605, 0.342604, 0.342603], ""v7"": [0.342605], ""v8"": [0.342605, 0.342605, 0.342605, 0.342604, 0.342604], ""v9"": [0.341332, 0.340936, 0.340802], ""v10"": [0.342807, 0.342806, 0.342805, 0.342805], ""v11"": [0.342606, 0.342515, 0.342486, 0.342339, 0.342221], ""v12"": [0.34281, 0.321347, 0.142584]}"
23,14,37,1,True,regret,666,0.666550,0.00099986,666,0.666550,0.08206516,0.00000000,0.08206516,0.001,,"{""v0"": 0.000152, ""v1"": 0.001751, ""v2"": 0.000942, ""v3"": 0.000473, ""v4"": 0.598654, ""v5"": 0.007246, ""v6"": 0.006626, ""v7"": 0.000107, ""v8"": 0.000223, ""v9"": 0.383193, ""v10"": 0.000107, ""v11"": 0.000107, ""v12"": 0.000311, ""v13"": 0.000107}","{""v0"": [0.144944], ""v1"": [0.145066, 0.144579, 0.143976], ""v2"": [0.14513, 0.144766, 0.144471], ""v3"": [0.145752, 0.145672, 0.145645], ""v4"": [0.145964, 0.11158], ""v5"": [0.527947, 0.515355], ""v6"": [0.531061, 0.527559, 0.522886, 0.521656], ""v7"": [0.53808, 0.538052, 0.538038], ""v8"": [0.538235, 0.538012], ""v9"": [0.538524, 0.406492], ""v10"": [0.999835], ""v11"": [0.999859, 0.999769, 0.999718], ""v12"": [0.999618, 0.999599, 0.999554, 0.999526, 0.999523, 0.999259], ""v13"": [0.999851, 0.999798]}"
23,14,37,2,True,regret,1104,9.116356,0.00099926,1104,9.116356,0.08210263,0.00003747,0.08206516,0.001,100,"{""v0"": 0.000146, ""v1"": 0.000771, ""v2"": 0.010521, ""v3"": 0.000491, ""v4"": 0.604876, ""v5"": 0.006306, ""v6"": 0.00032, ""v7"": 7.7e-05, ""v8"": 0.0002, ""v9"": 0.375179, ""v10"": 6.5e-05, ""v11"": 6.5e-05, ""v12"": 0.000215, ""v13"": 0.000769}","{""v0"": [0.146052], ""v1"": [0.14617, 0.145954, 0.145684], ""v2"": [0.139941, 0.13626, 0.1334], ""v3"": [0.146346, 0.146263, 0.146235], ""v4"": [0.146567, 0.111902], ""v5"": [0.537218, 0.526086], ""v6"": [0.544485, 0.544308, 0.544069, 0.544005], ""v7"": [0.544479, 0.544458, 0.544449], ""v8"": [0.544593, 0.54439], ""v9"": [0.544855, 0.412653], ""v10"": [0.9999], ""v11"": [0.999915, 0.999861, 0.99983], ""v12"": [0.999736, 0.999723, 0.999691, 0.999672, 0.99967, 0.999487], ""v13"": [0.998929, 0.998552]}"
24,11,36,1,True,regret,1636,1.638520,0.00099981,1636,1.638520,0.11061870,0.00000000,0.11061870,0.001,,"{""v0"": 0.005273, ""v1"": 5.6e-05, ""v2"": 5.6e-05, ""v3"": 0.000201, ""v4"": 0.003939, ""v5"": 0.989219, ""v6"": 9.2e-05, ""v7"": 0.000236, ""v8"": 0.000165, ""v9"": 5.6e-05, ""v10"": 0.000708}","{""v0"": [0.301407, 0.301299, 0.300925, 0.300482, 0.298715, 0.298204, 0.293669], ""v1"": [0.308386], ""v2"": [0.308385, 0.308363], ""v3"": [0.308242, 0.308231, 0.308144, 0.308127, 0.308004, 0.307893], ""v4"": [0.308458], ""v5"": [0.312179, 0.290917, 0.280934, 0.244728, 0.196019], ""v6"": [0.999711, 0.999628], ""v7"": [0.999553, 0.999528, 0.999496, 0.999468], ""v8"": [0.999812, 0.999778, 0.999768, 0.999472], ""v9"": [0.999842], ""v10"": [0.99917, 0.998859, 0.998237]}"
24,11,36,2,True,regret,570,2.092044,0.00099859,570,2.092044,0.11040100,-0.00021770,0.11061870,0.001,100,"{""v0"": 0.000159, ""v1"": 0.000159, ""v2"": 0.000424, ""v3"": 0.001631, ""v4"": 0.011503, ""v5"": 0.983579, ""v6"": 0.000301, ""v7"": 0.00128, ""v8"": 0.000553, ""v9"": 0.000206, ""v10"": 0.000204}","{""v0"": [0.303039, 0.303036, 0.303025, 0.303011, 0.302956, 0.30294, 0.302797], ""v1"": [0.303052], ""v2"": [0.302712, 0.302551], ""v3"": [0.30156, 0.301478, 0.3008, 0.300664, 0.299717, 0.298862], ""v4"": [0.30325], ""v5"": [0.313983, 0.292654, 0.282637, 0.246292, 0.197358], ""v6"": [0.99938, 0.999111], ""v7"": [0.99829, 0.998156, 0.997985, 0.997837], ""v8"": [0.999374, 0.999259, 0.999225, 0.998238], ""v9"": [0.999416], ""v10"": [0.999761, 0.999671, 0.999491]}"
25,31,129,1,True,plateau,60500,345.566122,0.00116762,60500,345.566122,0.57461910,0.00000000,0.57461910,0.001,,"{""v0"": 0.209711, ""v1"": 1e-06, ""v2"": 3e-06, ""v3"": 5e-06, ""v4"": 1e-06, ""v5"": 1e-06, ""v6"": 1e-06, ""v7"": 1e-06, ""v8"": 1e-06, ""v9"": 1e-06, ""v10"": 1e-06, ""v11"": 1e-06, ""v12"": 5e-06, ""v13"": 1e-06, ""v14"": 1e-06, ""v15"": 1e-06, ""v16"": 1e-06, ""v17"": 0.355456, ""v18"": 0.000622, ""v19"": 1.6e-05, ""v20"": 6e-06, ""v21"": 1e-06, ""v22"": 1e-06, ""v23"": 1e-06, ""v24"": 1e-06, ""v25"": 1e-06, ""v26"": 1e-06, ""v27"": 1e-06, ""v28"": 0.000142, ""v29"": 2.4e-05, ""v30"": 0.434}","{""v0"": [0.576209, 0.53826], ""v1"": [0.999999, 0.999999, 0.999999, 0.999998], ""v2"": [0.999997, 0.999992, 0.999991, 0.999989, 0.999988], ""v3"": [0.575676, 0.575674, 0.575672, 0.575672], ""v4"": [0.57568, 0.57568], ""v5"": [0.57568, 0.57568, 0.575679], ""v6"": [0.57568, 0.57568, 0.57568, 0.57568, 0.575679], ""v7"": [0.575681, 0.575681, 0.575681, 0.57568, 0.57568], ""v8"": [0.575681, 0.575681, 0.575681, 0.575681, 0.57568], ""v9"": [0.57568, 0.575679, 0.575679, 0.575679, 0.575679, 0.575679], ""v10"": [0.57568, 0.57568, 0.57568, 0.57568], ""v11"": [0.575681, 0.575681, 0.575681, 0.575679, 0.575679], ""v12"": [0.575677, 0.575675, 0.575675, 0.575673, 0.575669], ""v13"": [0.575681, 0.575681, 0.575681, 0.575681, 0.575681, 0.57568], ""v14"": [0.575681, 0.575681, 0.575681, 0.57568, 0.57568, 0.575679], ""v15"": [0.57568, 0.57568, 0.57568, 0.57568], ""v16"": [0.575681, 0.575681, 0.575681, 0.575681], ""v17"": [0.575681, 0.56758, 0.508818, 0.411659, 0.403468], ""v18"": [0.998886, 0.998593, 0.998108, 0.996853], ""v19"": [0.999747, 0.999744, 0.999743, 0.999732], ""v20"": [0.999761, 0.999761, 0.99976, 0.999759], ""v21"": [0.999769, 0.999769, 0.999768, 0.999767], ""v22"": [0.999763, 0.999763], ""v23"": [0.999766, 0.999766, 0.999765, 0.999765, 0.999765], ""v24"": [0.999767, 0.999767, 0.999764], ""v25"": [0.999767, 0.999766], ""v26"": [0.999767, 0.999765, 0.999765], ""v27"": [0.999769, 0.999768, 0.999768], ""v28"": [0.99977, 0.999757, 0.999733, 0.999718, 0.999659, 0.999582, 0.999565, 0.999204], ""v29"": [0.999972, 0.99989, 0.999888], ""v30"": [0.575759, 0.450825, 0.402521, 0.332343]}"
