network_id,n_controls,total_Q,method,converged,iters_to_converge,runtime_to_converge_s,avg_regret_at_converge,total_iters,total_runtime_s,converged_minmax_value,final_opt_gap,v_opt,epsilon,samples,final_ell,final_indices
5,15,39,1,True,667,0.790736,0.00099956,667,0.790736,0.03901639,0.00000000,0.03901639,0.001,,"{""v0"": 0.001254, ""v1"": 0.0001, ""v2"": 0.0001, ""v3"": 0.000478, ""v4"": 0.0001, ""v5"": 0.0001, ""v6"": 0.0001, ""v7"": 0.0001, ""v8"": 0.0001, ""v9"": 0.010211, ""v10"": 0.002687, ""v11"": 0.000396, ""v12"": 0.0001, ""v13"": 0.620473, ""v14"": 0.363702}","{""v0"": [0.095396, 0.095377, 0.095258], ""v1"": [0.096094, 0.096081, 0.096072, 0.096033], ""v2"": [0.096076], ""v3"": [0.095878, 0.095871, 0.095782], ""v4"": [0.095964, 0.095956, 0.095868], ""v5"": [0.096062, 0.096061, 0.096015], ""v6"": [0.095479, 0.095465, 0.09533], ""v7"": [0.095733, 0.095715], ""v8"": [0.095958], ""v9"": [0.096151], ""v10"": [0.101062, 0.10063], ""v11"": [0.101622, 0.101412], ""v12"": [0.101853, 0.101852, 0.101829], ""v13"": [0.10188, 0.099998, 0.095769, 0.039254], ""v14"": [0.440972, 0.410633, 0.26582, 0.173721]}"
5,15,39,2,True,5406,5.752380,0.00099552,5406,5.752380,0.03921155,0.00019515,0.03901639,0.001,1,"{""v0"": 1.2e-05, ""v1"": 0.000175, ""v2"": 1.2e-05, ""v3"": 0.000171, ""v4"": 0.001457, ""v5"": 0.000247, ""v6"": 7.7e-05, ""v7"": 1.2e-05, ""v8"": 1.2e-05, ""v9"": 0.005262, ""v10"": 0.000177, ""v11"": 0.004139, ""v12"": 2.4e-05, ""v13"": 0.590852, ""v14"": 0.39737}","{""v0"": [0.098035, 0.098035, 0.098033], ""v1"": [0.097937, 0.097912, 0.097897, 0.097825], ""v2"": [0.098033], ""v3"": [0.097939, 0.097936, 0.097903], ""v4"": [0.096391, 0.096275, 0.094998], ""v5"": [0.097811, 0.097808, 0.097689], ""v6"": [0.09778, 0.097769, 0.097657], ""v7"": [0.097988, 0.097986], ""v8"": [0.098018], ""v9"": [0.098043], ""v10"": [0.101013, 0.100984], ""v11"": [0.098742, 0.096815], ""v12"": [0.101061, 0.10106, 0.101055], ""v13"": [0.101067, 0.099237, 0.095121, 0.039429], ""v14"": [0.410077, 0.380417, 0.241886, 0.156315]}"
6,14,46,1,True,138593,193.207379,0.00099993,138593,193.207379,0.22659353,0.00000000,0.22659353,0.001,,"{""v0"": 0.396131, ""v1"": 0.601828, ""v2"": 0.000312, ""v3"": 0.000612, ""v4"": 2e-06, ""v5"": 2e-06, ""v6"": 3e-06, ""v7"": 9e-06, ""v8"": 1e-05, ""v9"": 1e-06, ""v10"": 1e-06, ""v11"": 2e-06, ""v12"": 0.000579, ""v13"": 0.000509}","{""v0"": [0.227219], ""v1"": [0.226932, 0.213288, 0.188496, 0.124493, 0.114905], ""v2"": [0.998866, 0.996873], ""v3"": [0.99799, 0.997433, 0.994471], ""v4"": [0.999946, 0.999945, 0.999945, 0.999943, 0.999929], ""v5"": [0.999954, 0.999942], ""v6"": [0.99996, 0.999946, 0.999939], ""v7"": [0.999941, 0.999927, 0.999924], ""v8"": [0.999972, 0.999967, 0.999958], ""v9"": [0.998335, 0.998333], ""v10"": [0.998337, 0.998337, 0.998336, 0.998336], ""v11"": [0.998332, 0.99833, 0.998329, 0.998326], ""v12"": [0.998339, 0.998328, 0.997662, 0.997229, 0.9958, 0.994776], ""v13"": [0.998772, 0.998237, 0.996932]}"
6,14,46,2,False,,,0.00102484,500000,393.978993,0.22666396,0.00007043,0.22659353,0.001,1,"{""v0"": 0.39616, ""v1"": 0.601317, ""v2"": 1e-06, ""v3"": 4e-06, ""v4"": 1e-06, ""v5"": 1e-06, ""v6"": 0.000391, ""v7"": 0.000855, ""v8"": 0.000719, ""v9"": 0.000348, ""v10"": 0.0, ""v11"": 1e-06, ""v12"": 1e-05, ""v13"": 0.000193}","{""v0"": [0.22721], ""v1"": [0.227198, 0.213542, 0.188728, 0.124658, 0.115059], ""v2"": [0.999964, 0.999954], ""v3"": [0.999957, 0.999953, 0.999936], ""v4"": [0.998843, 0.998843, 0.998842, 0.998841, 0.998834], ""v5"": [0.998847, 0.99884], ""v6"": [0.99885, 0.997354, 0.996679], ""v7"": [0.997395, 0.996191, 0.99588], ""v8"": [0.99797, 0.997624, 0.996973], ""v9"": [0.999149, 0.998158], ""v10"": [0.999971, 0.999971, 0.999971, 0.999971], ""v11"": [0.999969, 0.999968, 0.999968, 0.999966], ""v12"": [0.999972, 0.999972, 0.99996, 0.999953, 0.999928, 0.999911], ""v13"": [0.999534, 0.99933, 0.998833]}"
7,12,31,1,True,2855,2.338838,0.00099977,2855,2.338838,0.08338019,0.00000000,0.08338019,0.001,,"{""v0"": 0.000768, ""v1"": 0.000159, ""v2"": 2.9e-05, ""v3"": 2.9e-05, ""v4"": 0.997042, ""v5"": 4.5e-05, ""v6"": 4.2e-05, ""v7"": 2.9e-05, ""v8"": 2.9e-05, ""v9"": 2.9e-05, ""v10"": 9e-05, ""v11"": 0.001708}","{""v0"": [0.083678, 0.083675, 0.083622, 0.083301], ""v1"": [0.083809], ""v2"": [0.083835, 0.08383, 0.083827], ""v3"": [0.083828], ""v4"": [0.083843, 0.076929, 0.076395, 0.054134, 0.047331], ""v5"": [0.999648, 0.999563], ""v6"": [0.999481, 0.999453], ""v7"": [0.999745, 0.999727, 0.999658], ""v8"": [0.999859, 0.999703], ""v9"": [0.999931, 0.999912], ""v10"": [0.999764, 0.999592, 0.999483, 0.9993], ""v11"": [0.995209, 0.994041]}"
7,12,31,2,True,50696,29.595612,0.00099999,50696,29.595612,0.08381630,0.00043611,0.08338019,0.001,1,"{""v0"": 2e-06, ""v1"": 1.1e-05, ""v2"": 0.000909, ""v3"": 3e-06, ""v4"": 0.99482, ""v5"": 2.8e-05, ""v6"": 0.001817, ""v7"": 0.002362, ""v8"": 1.2e-05, ""v9"": 3e-06, ""v10"": 9e-06, ""v11"": 2.5e-05}","{""v0"": [0.08427, 0.08427, 0.08427, 0.084269], ""v1"": [0.084268], ""v2"": [0.08402, 0.083882, 0.083763], ""v3"": [0.084269], ""v4"": [0.084271, 0.077324, 0.076788, 0.054418, 0.047581], ""v5"": [0.999905, 0.999852], ""v6"": [0.988072, 0.986889], ""v7"": [0.991065, 0.989691, 0.984297], ""v8"": [0.999963, 0.999896], ""v9"": [0.999993, 0.999991], ""v10"": [0.999977, 0.99996, 0.999949, 0.999931], ""v11"": [0.999929, 0.999911]}"
8,14,49,1,True,100891,172.804066,0.00099993,100891,172.804066,0.24189318,0.00000000,0.24189318,0.001,,"{""v0"": 0.405446, ""v1"": 6.1e-05, ""v2"": 6e-06, ""v3"": 0.27884, ""v4"": 0.314274, ""v5"": 1e-06, ""v6"": 1e-06, ""v7"": 6e-06, ""v8"": 1e-06, ""v9"": 1e-06, ""v10"": 1e-06, ""v11"": 7e-06, ""v12"": 0.000504, ""v13"": 0.000852}","{""v0"": [0.244571], ""v1"": [0.244224, 0.24422, 0.24422], ""v2"": [0.244257, 0.244256, 0.244255, 0.24425], ""v3"": [0.244262, 0.194025, 0.139495], ""v4"": [0.475167, 0.473556, 0.329918], ""v5"": [0.999978, 0.999977, 0.999977, 0.999971], ""v6"": [0.999979, 0.999977], ""v7"": [0.999982, 0.999977, 0.999953], ""v8"": [0.999959, 0.999958, 0.999957, 0.999957, 0.999954], ""v9"": [0.99996, 0.99996, 0.999958, 0.999954], ""v10"": [0.999964, 0.999963, 0.999962, 0.999961, 0.999958], ""v11"": [0.99997, 0.999961, 0.999958], ""v12"": [0.998826, 0.998739, 0.998539, 0.998259, 0.998243], ""v13"": [0.997423, 0.994445, 0.993993, 0.993698]}"
8,14,49,2,True,461429,443.177592,0.00099990,461429,443.177592,0.24203415,0.00014097,0.24189318,0.001,1,"{""v0"": 0.405389, ""v1"": 5e-06, ""v2"": 0.00028, ""v3"": 0.278771, ""v4"": 0.31368, ""v5"": 0.0, ""v6"": 1e-06, ""v7"": 0.000655, ""v8"": 8.9e-05, ""v9"": 0.00044, ""v10"": 0.0, ""v11"": 1e-06, ""v12"": 4e-06, ""v13"": 0.000685}","{""v0"": [0.244623], ""v1"": [0.244635, 0.244635, 0.244634], ""v2"": [0.244398, 0.24435, 0.244325, 0.244049], ""v3"": [0.244638, 0.194331, 0.139719], ""v4"": [0.475829, 0.474218, 0.3305], ""v5"": [0.997867, 0.997867, 0.997867, 0.997866], ""v6"": [0.997864, 0.997862], ""v7"": [0.997868, 0.997251, 0.994526], ""v8"": [0.999717, 0.999647, 0.999604, 0.999567, 0.999378], ""v9"": [0.998595, 0.998489, 0.997373, 0.995137], ""v10"": [0.999996, 0.999996, 0.999996, 0.999996, 0.999996], ""v11"": [0.999997, 0.999997, 0.999996], ""v12"": [0.999991, 0.99999, 0.999989, 0.999987, 0.999987], ""v13"": [0.997927, 0.99553, 0.995166, 0.994928]}"
9,10,23,1,True,2198,1.258695,0.00099969,2198,1.258695,0.09142925,0.00000000,0.09142925,0.001,,"{""v0"": 9.4e-05, ""v1"": 0.000428, ""v2"": 5.7e-05, ""v3"": 0.003415, ""v4"": 0.995039, ""v5"": 4.5e-05, ""v6"": 4.5e-05, ""v7"": 6.2e-05, ""v8"": 4.5e-05, ""v9"": 0.000769}","{""v0"": [0.097086, 0.09708, 0.097074, 0.097064], ""v1"": [0.097131, 0.097033], ""v2"": [0.097315, 0.097312, 0.09731, 0.097302, 0.097287], ""v3"": [0.096443, 0.096231], ""v4"": [0.097328, 0.040252], ""v5"": [0.999619, 0.999267], ""v6"": [0.999828, 0.999653], ""v7"": [0.999806], ""v8"": [0.999871], ""v9"": [0.998254, 0.99818]}"
9,10,23,2,True,16760,5.573764,0.00099997,16760,5.573764,0.09155277,0.00012351,0.09142925,0.001,1,"{""v0"": 0.001205, ""v1"": 5.1e-05, ""v2"": 2.3e-05, ""v3"": 0.003721, ""v4"": 0.993632, ""v5"": 6e-06, ""v6"": 6e-06, ""v7"": 6e-06, ""v8"": 2e-05, ""v9"": 0.00133}","{""v0"": [0.097159, 0.097101, 0.097048, 0.096953], ""v1"": [0.097594, 0.097582], ""v2"": [0.097616, 0.097615, 0.097614, 0.097611, 0.097605], ""v3"": [0.096654, 0.096423], ""v4"": [0.097621, 0.040381], ""v5"": [0.99995, 0.999904], ""v6"": [0.999977, 0.999955], ""v7"": [0.999981], ""v8"": [0.999942], ""v9"": [0.996984, 0.996856]}"
10,12,38,1,True,330311,646.457780,0.00099992,330311,646.457780,0.66943632,0.00000000,0.66943632,0.001,,"{""v0"": 0.150271, ""v1"": 0.178857, ""v2"": 0.181024, ""v3"": 0.000217, ""v4"": 0.0, ""v5"": 0.0, ""v6"": 0.000326, ""v7"": 0.0, ""v8"": 0.126506, ""v9"": 6e-06, ""v10"": 0.181459, ""v11"": 0.181333}","{""v0"": [0.669407, 0.474527], ""v1"": [0.669431, 0.645594, 0.643479, 0.611812, 0.534146], ""v2"": [0.669436], ""v3"": [0.668815, 0.66856, 0.668275], ""v4"": [0.669352, 0.669352, 0.669351, 0.669351], ""v5"": [0.669353, 0.669352, 0.669352, 0.669352], ""v6"": [0.668569, 0.668516, 0.668475, 0.668322, 0.668196], ""v7"": [0.669353, 0.669353], ""v8"": [0.669354, 0.634172, 0.598804, 0.550302], ""v9"": [0.999986, 0.99998], ""v10"": [0.669428, 0.641707, 0.425843], ""v11"": [0.669436, 0.461269, 0.43575]}"
10,12,38,2,True,334894,177.882940,0.00099988,334894,177.882940,0.66939174,-0.00004458,0.66943632,0.001,1,"{""v0"": 0.150347, ""v1"": 0.178885, ""v2"": 0.181054, ""v3"": 0.0, ""v4"": 1.1e-05, ""v5"": 2.4e-05, ""v6"": 0.0, ""v7"": 0.000183, ""v8"": 0.126593, ""v9"": 5.3e-05, ""v10"": 0.181484, ""v11"": 0.181364}","{""v0"": [0.669278, 0.474381], ""v1"": [0.669389, 0.645551, 0.643435, 0.611767, 0.534099], ""v2"": [0.669392], ""v3"": [0.669103, 0.669103, 0.669102], ""v4"": [0.669061, 0.669057, 0.66902, 0.669007], ""v5"": [0.669047, 0.669019, 0.669004, 0.668994], ""v6"": [0.669104, 0.669104, 0.669104, 0.669104, 0.669103], ""v7"": [0.668641, 0.668365], ""v8"": [0.669105, 0.633919, 0.598549, 0.550046], ""v9"": [0.999871, 0.999823], ""v10"": [0.669392, 0.641669, 0.425803], ""v11"": [0.669392, 0.46122, 0.435701]}"
11,11,36,1,True,217492,290.975311,0.00099999,217492,290.975311,0.30129010,0.00000000,0.30129010,0.001,,"{""v0"": 0.202963, ""v1"": 0.237282, ""v2"": 3e-06, ""v3"": 0.0, ""v4"": 0.0, ""v5"": 3e-06, ""v6"": 0.0, ""v7"": 0.0, ""v8"": 0.559341, ""v9"": 1e-05, ""v10"": 0.000396}","{""v0"": [0.301409, 0.279536, 0.231165, 0.227776, 0.191843], ""v1"": [0.522148, 0.419169, 0.257625], ""v2"": [0.999993, 0.999993, 0.999992, 0.999989], ""v3"": [0.999998, 0.999998, 0.999997, 0.999997, 0.999996], ""v4"": [0.999998], ""v5"": [0.999992, 0.999991], ""v6"": [0.999999, 0.999998, 0.999997], ""v7"": [0.999998], ""v8"": [0.301056, 0.299248, 0.293025, 0.283875, 0.259652, 0.231899, 0.210651], ""v9"": [0.999967, 0.999957], ""v10"": [0.999006, 0.998775, 0.996404]}"
11,11,36,2,True,329667,159.078876,0.00099994,329667,159.078876,0.30122590,-0.00006420,0.30129010,0.001,1,"{""v0"": 0.201355, ""v1"": 0.239037, ""v2"": 1e-06, ""v3"": 8e-06, ""v4"": 0.0, ""v5"": 0.0, ""v6"": 1e-06, ""v7"": 2e-06, ""v8"": 0.5592, ""v9"": 0.000385, ""v10"": 1e-05}","{""v0"": [0.301303, 0.279561, 0.231377, 0.228001, 0.192172], ""v1"": [0.519837, 0.416916, 0.255857], ""v2"": [0.999998, 0.999998, 0.999998, 0.999997], ""v3"": [0.999981, 0.999976, 0.999964, 0.999961, 0.999957], ""v4"": [0.999999], ""v5"": [0.999999, 0.999999], ""v6"": [0.999999, 0.999997, 0.999996], ""v7"": [0.999989], ""v8"": [0.301187, 0.299379, 0.293154, 0.284001, 0.259771, 0.232007, 0.210751], ""v9"": [0.998731, 0.99837], ""v10"": [0.999974, 0.999968, 0.999905]}"
12,14,45,1,True,1105,1.452008,0.00099965,1105,1.452008,0.06889879,0.00000000,0.06889879,0.001,,"{""v0"": 0.376307, ""v1"": 0.000266, ""v2"": 6.5e-05, ""v3"": 6.5e-05, ""v4"": 6.5e-05, ""v5"": 6.5e-05, ""v6"": 6.5e-05, ""v7"": 6.5e-05, ""v8"": 6.5e-05, ""v9"": 6.5e-05, ""v10"": 6.5e-05, ""v11"": 0.001834, ""v12"": 0.430628, ""v13"": 0.190383}","{""v0"": [0.071187, 0.064393, 0.0514, 0.047146, 0.030195], ""v1"": [0.193662, 0.19361], ""v2"": [0.193613], ""v3"": [0.193744, 0.193717, 0.193715], ""v4"": [0.193818, 0.193815, 0.193799, 0.193775], ""v5"": [0.193705, 0.193675], ""v6"": [0.193823, 0.193816, 0.193781, 0.193674], ""v7"": [0.193815, 0.193779], ""v8"": [0.193875], ""v9"": [0.193918, 0.193913, 0.193902, 0.193901, 0.193898], ""v10"": [0.193958, 0.19394, 0.193929, 0.19392], ""v11"": [0.192817, 0.192655, 0.192551], ""v12"": [0.193993, 0.188337, 0.186894, 0.184968, 0.177253, 0.163984, 0.10231], ""v13"": [0.607784, 0.599894]}"
