network_id,t,exact_obj,stoch_mean_obj,stoch_std_obj,stoch_sem_obj,stoch_runs
21,25700,,0.00698960,0.00001769,0.00000559,10
21,25750,,0.00698952,0.00001765,0.00000558,10
21,25800,,0.00698944,0.00001763,0.00000558,10
21,25850,,0.00698935,0.00001763,0.00000558,10
21,25900,,0.00698928,0.00001761,0.00000557,10
21,25950,,0.00698924,0.00001764,0.00000558,10
21,26000,,0.00698919,0.00001768,0.00000559,10
21,26050,,0.00698915,0.00001769,0.00000560,10
21,26100,,0.00698913,0.00001770,0.00000560,10
21,26150,,0.00698914,0.00001768,0.00000559,10
21,26200,,0.00698910,0.00001764,0.00000558,10
21,26250,,0.00698904,0.00001762,0.00000557,10
21,26300,,0.00698899,0.00001760,0.00000557,10
21,26350,,0.00698892,0.00001755,0.00000555,10
21,26400,,0.00698886,0.00001748,0.00000553,10
21,26450,,0.00698884,0.00001743,0.00000551,10
21,26500,,0.00698881,0.00001742,0.00000551,10
21,26550,,0.00698875,0.00001739,0.00000550,10
21,26600,,0.00698872,0.00001738,0.00000550,10
21,26650,,0.00698863,0.00001736,0.00000549,10
21,26700,,0.00698854,0.00001733,0.00000548,10
21,26750,,0.00698844,0.00001729,0.00000547,10
21,26800,,0.00698835,0.00001726,0.00000546,10
21,26850,,0.00698828,0.00001722,0.00000545,10
21,26900,,0.00698824,0.00001719,0.00000544,10
21,26950,,0.00698823,0.00001715,0.00000542,10
21,27000,,0.00698824,0.00001713,0.00000542,10
21,27050,,0.00698826,0.00001713,0.00000542,10
21,27100,,0.00698825,0.00001714,0.00000542,10
21,27150,,0.00698819,0.00001716,0.00000543,10
21,27200,,0.00698811,0.00001711,0.00000541,10
21,27250,,0.00698803,0.00001703,0.00000539,10
21,27300,,0.00698792,0.00001695,0.00000536,10
21,27350,,0.00698782,0.00001688,0.00000534,10
21,27400,,0.00698774,0.00001683,0.00000532,10
21,27450,,0.00698771,0.00001678,0.00000531,10
21,27500,,0.00698764,0.00001675,0.00000530,10
21,27550,,0.00698756,0.00001675,0.00000530,10
21,27600,,0.00698750,0.00001676,0.00000530,10
21,27650,,0.00698747,0.00001675,0.00000530,10
21,27700,,0.00698744,0.00001672,0.00000529,10
21,27750,,0.00698740,0.00001667,0.00000527,10
21,27800,,0.00698736,0.00001661,0.00000525,10
21,27850,,0.00698732,0.00001655,0.00000523,10
21,27900,,0.00698728,0.00001650,0.00000522,10
21,27950,,0.00698723,0.00001647,0.00000521,10
21,28000,,0.00698715,0.00001644,0.00000520,10
21,28050,,0.00698704,0.00001640,0.00000519,10
21,28100,,0.00698692,0.00001638,0.00000518,10
21,28150,,0.00698683,0.00001636,0.00000517,10
21,28200,,0.00698671,0.00001632,0.00000516,10
21,28250,,0.00698661,0.00001629,0.00000515,10
21,28300,,0.00698654,0.00001628,0.00000515,10
21,28350,,0.00698647,0.00001627,0.00000515,10
21,28400,,0.00698638,0.00001626,0.00000514,10
21,28450,,0.00698630,0.00001623,0.00000513,10
21,28500,,0.00698622,0.00001620,0.00000512,10
21,28550,,0.00698615,0.00001616,0.00000511,10
21,28600,,0.00698608,0.00001612,0.00000510,10
21,28650,,0.00698599,0.00001608,0.00000508,10
21,28700,,0.00698590,0.00001605,0.00000507,10
21,28750,,0.00698580,0.00001603,0.00000507,10
21,28800,,0.00698572,0.00001603,0.00000507,10
21,28850,,0.00698566,0.00001602,0.00000507,10
21,28900,,0.00698560,0.00001600,0.00000506,10
21,28950,,0.00698556,0.00001600,0.00000506,10
21,29000,,0.00698551,0.00001599,0.00000506,10
21,29050,,0.00698547,0.00001598,0.00000505,10
21,29100,,0.00698543,0.00001597,0.00000505,10
21,29150,,0.00698541,0.00001597,0.00000505,10
21,29200,,0.00698538,0.00001595,0.00000505,10
21,29250,,0.00698535,0.00001594,0.00000504,10
21,29300,,0.00698530,0.00001588,0.00000502,10
21,29350,,0.00698522,0.00001584,0.00000501,10
21,29400,,0.00698518,0.00001588,0.00000502,10
21,29450,,0.00698514,0.00001593,0.00000504,10
21,29500,,0.00698514,0.00001596,0.00000505,10
21,29550,,0.00698513,0.00001596,0.00000505,10
21,29600,,0.00698508,0.00001593,0.00000504,10
21,29650,,0.00698502,0.00001585,0.00000501,10
21,29700,,0.00698495,0.00001578,0.00000499,10
21,29750,,0.00698491,0.00001570,0.00000497,10
21,29800,,0.00698485,0.00001564,0.00000495,10
21,29850,,0.00698478,0.00001557,0.00000492,10
21,29900,,0.00698473,0.00001554,0.00000491,10
21,29950,,0.00698469,0.00001550,0.00000490,10
21,30000,,0.00698465,0.00001541,0.00000487,10
21,30050,,0.00698462,0.00001533,0.00000485,10
21,30100,,0.00698460,0.00001529,0.00000484,10
21,30150,,0.00698459,0.00001524,0.00000482,10
21,30200,,0.00698459,0.00001518,0.00000480,10
21,30250,,0.00698459,0.00001511,0.00000478,10
21,30300,,0.00698454,0.00001507,0.00000477,10
21,30350,,0.00698445,0.00001507,0.00000477,10
21,30400,,0.00698437,0.00001507,0.00000476,10
21,30450,,0.00698427,0.00001506,0.00000476,10
21,30500,,0.00698416,0.00001504,0.00000476,10
21,30550,,0.00698406,0.00001501,0.00000475,10
21,30600,,0.00698396,0.00001498,0.00000474,10
21,30650,,0.00698385,0.00001497,0.00000473,10
21,30700,,0.00698374,0.00001495,0.00000473,10
21,30750,,0.00698366,0.00001493,0.00000472,10
21,30800,,0.00698359,0.00001489,0.00000471,10
21,30850,,0.00698354,0.00001487,0.00000470,10
21,30900,,0.00698348,0.00001486,0.00000470,10
21,30950,,0.00698342,0.00001485,0.00000469,10
21,31000,,0.00698338,0.00001486,0.00000470,10
21,31050,,0.00698332,0.00001486,0.00000470,10
21,31100,,0.00698327,0.00001485,0.00000470,10
21,31150,,0.00698322,0.00001485,0.00000470,10
21,31200,,0.00698317,0.00001484,0.00000469,10
21,31250,,0.00698311,0.00001484,0.00000469,10
21,31300,,0.00698307,0.00001483,0.00000469,10
21,31350,,0.00698304,0.00001482,0.00000469,10
21,31400,,0.00698300,0.00001480,0.00000468,10
21,31450,,0.00698295,0.00001480,0.00000468,10
21,31500,,0.00698290,0.00001478,0.00000467,10
21,31550,,0.00698285,0.00001473,0.00000466,10
21,31600,,0.00698281,0.00001466,0.00000464,10
21,31650,,0.00698274,0.00001460,0.00000462,10
21,31700,,0.00698270,0.00001458,0.00000461,10
21,31750,,0.00698268,0.00001457,0.00000461,10
21,31800,,0.00698264,0.00001453,0.00000460,10
21,31850,,0.00698260,0.00001447,0.00000457,10
21,31900,,0.00698256,0.00001444,0.00000456,10
21,31950,,0.00698252,0.00001441,0.00000456,10
21,32000,,0.00698245,0.00001439,0.00000455,10
21,32050,,0.00698238,0.00001435,0.00000454,10
21,32100,,0.00698233,0.00001429,0.00000452,10
21,32150,,0.00698228,0.00001424,0.00000450,10
21,32200,,0.00698226,0.00001417,0.00000448,10
21,32250,,0.00698223,0.00001412,0.00000447,10
21,32300,,0.00698221,0.00001409,0.00000446,10
21,32350,,0.00698218,0.00001405,0.00000444,10
21,32400,,0.00698213,0.00001399,0.00000442,10
21,32450,,0.00698209,0.00001396,0.00000442,10
21,32500,,0.00698206,0.00001396,0.00000441,10
21,32550,,0.00698204,0.00001396,0.00000442,10
21,32600,,0.00698203,0.00001393,0.00000441,10
21,32650,,0.00698202,0.00001390,0.00000440,10
21,32700,,0.00698202,0.00001387,0.00000439,10
21,32750,,0.00698201,0.00001386,0.00000438,10
21,32800,,0.00698201,0.00001385,0.00000438,10
21,32850,,0.00698201,0.00001386,0.00000438,10
21,32900,,0.00698203,0.00001388,0.00000439,10
21,32950,,0.00698206,0.00001390,0.00000440,10
21,33000,,0.00698207,0.00001392,0.00000440,10
21,33050,,0.00698205,0.00001394,0.00000441,10
21,33100,,0.00698201,0.00001390,0.00000440,10
21,33150,,0.00698199,0.00001392,0.00000440,10
21,33200,,0.00698197,0.00001394,0.00000441,10
21,33250,,0.00698193,0.00001390,0.00000440,10
21,33300,,0.00698188,0.00001388,0.00000439,10
21,33350,,0.00698185,0.00001384,0.00000438,10
21,33400,,0.00698181,0.00001379,0.00000436,10
21,33450,,0.00698175,0.00001375,0.00000435,10
21,33500,,0.00698168,0.00001372,0.00000434,10
21,33550,,0.00698162,0.00001371,0.00000434,10
21,33600,,0.00698160,0.00001369,0.00000433,10
21,33650,,0.00698157,0.00001366,0.00000432,10
21,33700,,0.00698155,0.00001361,0.00000430,10
21,33750,,0.00698150,0.00001354,0.00000428,10
21,33800,,0.00698146,0.00001351,0.00000427,10
21,33850,,0.00698144,0.00001347,0.00000426,10
21,33900,,0.00698142,0.00001345,0.00000425,10
21,33950,,0.00698140,0.00001342,0.00000425,10
