network_id,n_controls,total_Q,rho,defender_policy,attacker_policy,gradient,samples,converged,stop_reason,iters,defender_opt_time_s,final_regret,defender_assumed_value,attacker_value,value_gap,final_ell,final_indices
10,12,38,10.0,greedy_probability,index,stochastic,1,True,regret,1574,0.073089,0.00099998,0.00004562,0.99940164,0.99935603,"{""v0"": 5.3e-05, ""v1"": 5.3e-05, ""v2"": 5.3e-05, ""v3"": 0.499735, ""v4"": 5.3e-05, ""v5"": 5.3e-05, ""v6"": 5.3e-05, ""v7"": 5.3e-05, ""v8"": 5.3e-05, ""v9"": 5.3e-05, ""v10"": 0.499736, ""v11"": 5.3e-05}","{""v0"": [0.999255, 0.99833], ""v1"": [0.999392, 0.999324, 0.999318, 0.999219, 0.998927], ""v2"": [0.999401], ""v3"": [0.005332, 0.003615, 0.002581], ""v4"": [0.996398, 0.996282, 0.995215, 0.994842], ""v5"": [0.996904, 0.996548, 0.996369, 0.996241], ""v6"": [0.997614, 0.997565, 0.997527, 0.997384, 0.997267], ""v7"": [0.997577, 0.997119], ""v8"": [0.998429, 0.998277, 0.998106, 0.997836], ""v9"": [0.999362, 0.999124], ""v10"": [0.00599, 0.005302, 0.002202], ""v11"": [0.999402, 0.998587, 0.998434]}"
11,11,36,10.0,greedy_probability,index,stochastic,1,True,regret,1130,0.045007,0.00099913,0.00003795,0.83468840,0.83465044,"{""v0"": 8e-05, ""v1"": 8e-05, ""v2"": 8e-05, ""v3"": 8e-05, ""v4"": 8e-05, ""v5"": 8e-05, ""v6"": 8e-05, ""v7"": 8e-05, ""v8"": 0.702822, ""v9"": 8e-05, ""v10"": 0.296454}","{""v0"": [0.995523, 0.995282, 0.994582, 0.994521, 0.993772], ""v1"": [0.996882, 0.996262, 0.994294], ""v2"": [0.998094, 0.998081, 0.997887, 0.997523], ""v3"": [0.998079, 0.997832, 0.997223, 0.997053, 0.996827], ""v4"": [0.997897], ""v5"": [0.999018, 0.998848], ""v6"": [0.998988, 0.998148, 0.997176], ""v7"": [0.998116], ""v8"": [0.000638, 0.000632, 0.000613, 0.000587, 0.000519, 0.000447, 0.000395], ""v9"": [0.998676, 0.998299], ""v10"": [0.041528, 0.033948, 0.011803]}"
12,14,45,10.0,greedy_probability,index,stochastic,1,True,regret,26,0.002420,0.00098404,0.00004726,0.00092774,0.00088048,"{""v0"": 0.292459, ""v1"": 0.101342, ""v2"": 0.002747, ""v3"": 0.002747, ""v4"": 0.002747, ""v5"": 0.002747, ""v6"": 0.002747, ""v7"": 0.002747, ""v8"": 0.101342, ""v9"": 0.175961, ""v10"": 0.014871, ""v11"": 0.002747, ""v12"": 0.105193, ""v13"": 0.189601}","{""v0"": [0.00093, 0.000801, 0.000586, 0.000523, 0.000303], ""v1"": [0.008742, 0.007462], ""v2"": [0.023889], ""v3"": [0.026017, 0.025561, 0.025524], ""v4"": [0.027335, 0.027288, 0.026998, 0.026573], ""v5"": [0.025373, 0.024882], ""v6"": [0.027424, 0.027306, 0.026681, 0.024949], ""v7"": [0.027287, 0.02664], ""v8"": [0.001025], ""v9"": [0.003541, 0.00319, 0.002586, 0.002534, 0.002428], ""v10"": [0.024876, 0.023039, 0.021969, 0.021221], ""v11"": [0.028454, 0.028304, 0.02821], ""v12"": [0.029682, 0.028747, 0.02851, 0.028193, 0.026929, 0.024775, 0.015068], ""v13"": [0.112601, 0.109347]}"
13,12,35,10.0,greedy_probability,index,stochastic,1,True,regret,1575,0.066007,0.00099954,0.00003870,0.98565306,0.98561436,"{""v0"": 0.499787, ""v1"": 5.3e-05, ""v2"": 5.3e-05, ""v3"": 5.3e-05, ""v4"": 5.3e-05, ""v5"": 5.3e-05, ""v6"": 0.499684, ""v7"": 5.3e-05, ""v8"": 5.3e-05, ""v9"": 5.3e-05, ""v10"": 5.3e-05, ""v11"": 5.3e-05}","{""v0"": [0.005714, 0.005606, 0.005167, 0.001823], ""v1"": [0.999111, 0.998832, 0.998195, 0.998105], ""v2"": [0.99663, 0.996596, 0.99652], ""v3"": [0.997791, 0.997712, 0.996922], ""v4"": [0.997175, 0.995875, 0.994939], ""v5"": [0.997549, 0.997061, 0.996926, 0.996751], ""v6"": [0.0037, 0.003237, 0.002457], ""v7"": [0.998976, 0.997986], ""v8"": [0.998039, 0.997971], ""v9"": [0.997897, 0.997373, 0.996897], ""v10"": [0.998817, 0.998695], ""v11"": [0.999382, 0.998081]}"
14,14,34,10.0,greedy_probability,index,stochastic,1,True,regret,23,0.001956,0.00095749,0.00002735,0.00671044,0.00668308,"{""v0"": 0.097607, ""v1"": 0.34315, ""v2"": 0.003106, ""v3"": 0.093207, ""v4"": 0.003106, ""v5"": 0.003106, ""v6"": 0.093207, ""v7"": 0.003106, ""v8"": 0.067137, ""v9"": 0.003106, ""v10"": 0.003106, ""v11"": 0.098583, ""v12"": 0.094642, ""v13"": 0.093833}","{""v0"": [0.007464, 0.00505], ""v1"": [3.6e-05, 3.2e-05, 1.5e-05, 1.2e-05], ""v2"": [0.001828, 0.001779], ""v3"": [0.002114, 0.000792], ""v4"": [0.027757], ""v5"": [0.032679, 0.031907], ""v6"": [0.013219, 0.005881], ""v7"": [0.034313, 0.034202, 0.033957], ""v8"": [0.017213, 0.016601, 0.015964, 0.01152], ""v9"": [0.033821], ""v10"": [0.035252, 0.035134], ""v11"": [0.03664, 0.036004, 0.026664], ""v12"": [0.121054, 0.06932], ""v13"": [0.351333, 0.306266, 0.288205, 0.219536]}"
15,14,45,10.0,greedy_probability,index,stochastic,1,True,regret,23,0.001886,0.00097741,0.00004262,0.00402347,0.00398085,"{""v0"": 0.378314, ""v1"": 0.108005, ""v2"": 0.003106, ""v3"": 0.10802, ""v4"": 0.019638, ""v5"": 0.003106, ""v6"": 0.019638, ""v7"": 0.003106, ""v8"": 0.108005, ""v9"": 0.003106, ""v10"": 0.128151, ""v11"": 0.111595, ""v12"": 0.003106, ""v13"": 0.003106}","{""v0"": [0.004034, 0.002428], ""v1"": [0.076762, 0.046211, 0.029988], ""v2"": [0.25371, 0.25009, 0.249279, 0.247107], ""v3"": [0.266449, 0.265852, 0.185396], ""v4"": [0.74724, 0.737624, 0.721818, 0.708903, 0.554956], ""v5"": [0.911157, 0.90989, 0.900452, 0.890944, 0.867268], ""v6"": [0.706281, 0.618801, 0.556383], ""v7"": [0.909063, 0.903847, 0.884646], ""v8"": [0.289865, 0.2133], ""v9"": [0.909834, 0.900993, 0.900157, 0.826681], ""v10"": [0.072161, 0.069129, 0.063416], ""v11"": [0.290484, 0.246322, 0.150633], ""v12"": [0.927008, 0.884602], ""v13"": [0.960165, 0.946277, 0.940162]}"
16,10,27,10.0,greedy_probability,index,stochastic,1,True,regret,846,0.030680,0.00099902,0.00002692,0.44169208,0.44166516,"{""v0"": 0.000118, ""v1"": 0.000118, ""v2"": 0.70655, ""v3"": 0.000118, ""v4"": 0.000118, ""v5"": 0.000118, ""v6"": 0.292504, ""v7"": 0.000118, ""v8"": 0.000118, ""v9"": 0.000118}","{""v0"": [0.985765, 0.981068, 0.978641, 0.978123], ""v1"": [0.989973, 0.989855], ""v2"": [0.000385, 0.000307, 0.00025, 0.000239, 0.000229, 0.000178], ""v3"": [0.984552], ""v4"": [0.976818], ""v5"": [0.989664, 0.987263], ""v6"": [0.03549, 0.024872, 0.017658], ""v7"": [0.993149, 0.992127], ""v8"": [0.996813, 0.996664, 0.99343], ""v9"": [0.998482, 0.998116, 0.996435]}"
17,12,37,10.0,greedy_probability,index,stochastic,1,True,regret,1437,0.064577,0.00099960,0.00003731,0.72479184,0.72475453,"{""v0"": 5.8e-05, ""v1"": 5.8e-05, ""v2"": 0.699533, ""v3"": 5.8e-05, ""v4"": 0.299887, ""v5"": 5.8e-05, ""v6"": 5.8e-05, ""v7"": 5.8e-05, ""v8"": 5.8e-05, ""v9"": 5.8e-05, ""v10"": 5.8e-05, ""v11"": 5.8e-05}","{""v0"": [0.043234, 0.043184], ""v1"": [0.043235, 0.043225], ""v2"": [3.4e-05, 3.1e-05, 3e-05, 2.7e-05, 2.6e-05, 2.5e-05, 2.4e-05, 2.3e-05, 2.3e-05, 1.6e-05], ""v3"": [0.043235, 0.043231, 0.043227, 0.043154], ""v4"": [0.043267, 0.015885], ""v5"": [0.995051, 0.993984, 0.993281], ""v6"": [0.996259, 0.996183], ""v7"": [0.997233, 0.996055], ""v8"": [0.997282, 0.996095, 0.994228], ""v9"": [0.997179, 0.996634, 0.995057], ""v10"": [0.998314, 0.997633], ""v11"": [0.99932, 0.998412]}"
18,10,20,10.0,greedy_probability,index,stochastic,1,True,regret,1083,0.039145,0.00099995,0.00003897,0.99886416,0.99882519,"{""v0"": 9.2e-05, ""v1"": 0.49957, ""v2"": 9.2e-05, ""v3"": 9.2e-05, ""v4"": 9.2e-05, ""v5"": 9.2e-05, ""v6"": 0.499692, ""v7"": 9.2e-05, ""v8"": 9.2e-05, ""v9"": 9.2e-05}","{""v0"": [0.998755, 0.99716], ""v1"": [0.00492], ""v2"": [0.998553, 0.997983], ""v3"": [0.993896], ""v4"": [0.99792, 0.996986, 0.996365], ""v5"": [0.998246, 0.997589], ""v6"": [0.005745, 0.005726], ""v7"": [0.998885], ""v8"": [0.998848, 0.998752, 0.998711, 0.996457, 0.996313], ""v9"": [0.998851]}"
19,10,32,10.0,greedy_probability,index,stochastic,1,True,regret,1,0.000072,0.00000000,0.00103137,0.00250786,0.00147649,"{""v0"": 0.1, ""v1"": 0.1, ""v2"": 0.1, ""v3"": 0.1, ""v4"": 0.1, ""v5"": 0.1, ""v6"": 0.1, ""v7"": 0.1, ""v8"": 0.1, ""v9"": 0.1}","{""v0"": [0.002536, 0.002326, 0.002294, 0.001872, 0.001465], ""v1"": [0.000645, 0.000603, 0.000448, 0.000379, 0.000332, 0.000235], ""v2"": [0.002153, 0.001904, 0.001073], ""v3"": [0.006646], ""v4"": [0.007574, 0.006915, 0.006524, 0.003971], ""v5"": [0.010313, 0.008789], ""v6"": [0.032618, 0.022355, 0.020834], ""v7"": [0.025394, 0.011858, 0.010988, 0.010914], ""v8"": [0.027367, 0.021128, 0.016004], ""v9"": [0.124791]}"
20,10,24,10.0,greedy_probability,index,stochastic,1,True,regret,674,0.020861,0.00099860,0.00005667,0.98937531,0.98931863,"{""v0"": 0.013611, ""v1"": 0.012714, ""v2"": 0.000148, ""v3"": 0.000148, ""v4"": 0.000148, ""v5"": 0.000148, ""v6"": 0.000148, ""v7"": 0.000148, ""v8"": 0.000148, ""v9"": 0.972637}","{""v0"": [0.722269, 0.678822], ""v1"": [0.86639, 0.849729, 0.753942], ""v2"": [0.996159, 0.994657], ""v3"": [0.978412, 0.966315], ""v4"": [0.991697], ""v5"": [0.99428, 0.994201, 0.993467, 0.993156], ""v6"": [0.996534, 0.994293], ""v7"": [0.996985, 0.996519], ""v8"": [0.998323, 0.997455, 0.997305], ""v9"": [4.7e-05, 3.3e-05, 2.9e-05]}"
21,11,25,10.0,greedy_probability,index,stochastic,1,True,regret,2952,0.078255,0.00099976,0.00003815,0.99595734,0.99591919,"{""v0"": 3.1e-05, ""v1"": 3.1e-05, ""v2"": 3.1e-05, ""v3"": 3.1e-05, ""v4"": 3.1e-05, ""v5"": 3.1e-05, ""v6"": 3.1e-05, ""v7"": 3.1e-05, ""v8"": 3.1e-05, ""v9"": 3.1e-05, ""v10"": 0.999692}","{""v0"": [0.991366], ""v1"": [0.995199, 0.99392], ""v2"": [0.996739, 0.996648], ""v3"": [0.998687], ""v4"": [0.999576, 0.999397], ""v5"": [0.999209, 0.999194, 0.999191, 0.99918, 0.999102, 0.998712], ""v6"": [0.999636, 0.999491, 0.99903], ""v7"": [0.999162, 0.998269], ""v8"": [0.999604, 0.999366], ""v9"": [0.9995], ""v10"": [3.8e-05, 3.8e-05, 3.5e-05]}"
22,13,42,10.0,greedy_probability,index,stochastic,1,True,regret,163,0.007855,0.00099862,0.00005287,0.00278019,0.00272733,"{""v0"": 0.019091, ""v1"": 0.208992, ""v2"": 0.019091, ""v3"": 0.000472, ""v4"": 0.000472, ""v5"": 0.000472, ""v6"": 0.000472, ""v7"": 0.000472, ""v8"": 0.000472, ""v9"": 0.000472, ""v10"": 0.000472, ""v11"": 0.213621, ""v12"": 0.535429}","{""v0"": [0.003171, 0.002938], ""v1"": [0.000388, 0.000314, 0.000271], ""v2"": [0.003132, 0.003048, 0.002722, 0.002207, 0.001949], ""v3"": [0.004091, 0.004091], ""v4"": [0.004071, 0.00406, 0.00402], ""v5"": [0.004091], ""v6"": [0.004121, 0.004117, 0.004114, 0.004097, 0.004054], ""v7"": [0.004121], ""v8"": [0.004122, 0.004119, 0.004117, 0.004097, 0.004085], ""v9"": [0.004153, 0.004143, 0.00414], ""v10"": [0.004193, 0.004184, 0.004181, 0.004181], ""v11"": [0.000446, 0.000319, 0.000292, 0.000205, 0.000166], ""v12"": [0.00422, 0.003832, 0.001349]}"
23,14,37,10.0,greedy_probability,index,stochastic,1,True,regret,1,0.000084,0.00000000,0.00014594,0.00051823,0.00037228,"{""v0"": 0.071429, ""v1"": 0.071429, ""v2"": 0.071429, ""v3"": 0.071429, ""v4"": 0.071429, ""v5"": 0.071429, ""v6"": 0.071429, ""v7"": 0.071429, ""v8"": 0.071429, ""v9"": 0.071429, ""v10"": 0.071429, ""v11"": 0.071429, ""v12"": 0.071429, ""v13"": 0.071429}","{""v0"": [0.000543], ""v1"": [0.001623, 0.001164, 0.00086], ""v2"": [0.000499, 0.000347, 0.000278], ""v3"": [0.001786, 0.001418, 0.001325], ""v4"": [0.006056, 0.004667], ""v5"": [0.02031, 0.010341], ""v6"": [0.053949, 0.04157, 0.031712, 0.029828], ""v7"": [0.02078, 0.018855, 0.018071], ""v8"": [0.049631, 0.033027], ""v9"": [0.150175, 0.102698], ""v10"": [0.383887], ""v11"": [0.42123, 0.307952, 0.267196], ""v12"": [0.438587, 0.42683, 0.400775, 0.386316, 0.384614, 0.286891], ""v13"": [0.407786, 0.337373]}"
24,11,36,10.0,greedy_probability,index,stochastic,1,True,regret,1,0.000053,0.00000000,0.00250124,0.00251438,0.00001314,"{""v0"": 0.090909, ""v1"": 0.090909, ""v2"": 0.090909, ""v3"": 0.090909, ""v4"": 0.090909, ""v5"": 0.090909, ""v6"": 0.090909, ""v7"": 0.090909, ""v8"": 0.090909, ""v9"": 0.090909, ""v10"": 0.090909}","{""v0"": [0.002345, 0.002318, 0.002229, 0.002131, 0.001813, 0.001737, 0.001262], ""v1"": [0.002456], ""v2"": [0.002417, 0.001978], ""v3"": [0.002786, 0.002693, 0.002117, 0.002029, 0.001575, 0.001309], ""v4"": [0.009184], ""v5"": [0.047515, 0.044405, 0.042939, 0.037589, 0.030307], ""v6"": [0.135659, 0.091535], ""v7"": [0.139492, 0.131782, 0.123173, 0.116543], ""v8"": [0.373166, 0.33482, 0.324696, 0.174551], ""v9"": [0.191747], ""v10"": [0.365164, 0.295116, 0.212992]}"
