network_id,n_controls,total_Q,method,converged,stop_reason,iters_to_converge,runtime_to_converge_s,avg_regret_at_converge,total_iters,total_runtime_s,converged_minmax_value,final_opt_gap,v_opt,epsilon,samples,final_ell,final_indices
5,15,39,1,True,regret,631,0.732460,0.00099985,631,0.732460,0.11630847,0.00000000,0.11630847,0.001,,"{""v0"": 0.001105, ""v1"": 0.000106, ""v2"": 0.000106, ""v3"": 0.00042, ""v4"": 0.000106, ""v5"": 0.000106, ""v6"": 0.000106, ""v7"": 0.000106, ""v8"": 0.000106, ""v9"": 0.003593, ""v10"": 0.002155, ""v11"": 0.000301, ""v12"": 0.000106, ""v13"": 0.747936, ""v14"": 0.243644}","{""v0"": [0.294257, 0.294229, 0.294059], ""v1"": [0.295274, 0.295249, 0.295233, 0.295159], ""v2"": [0.29524], ""v3"": [0.294954, 0.294942, 0.294806], ""v4"": [0.295029, 0.295014, 0.294848], ""v5"": [0.295214, 0.295212, 0.295125], ""v6"": [0.294184, 0.294162, 0.293931], ""v7"": [0.294618, 0.294586], ""v8"": [0.295018], ""v9"": [0.295382], ""v10"": [0.298149, 0.297607], ""v11"": [0.298853, 0.298604], ""v12"": [0.299126, 0.299124, 0.299087], ""v13"": [0.299169, 0.29483, 0.284952, 0.133101], ""v14"": [0.753601, 0.729835, 0.583995, 0.44909]}"
5,15,39,2,True,regret,4979,10.034709,0.00099796,4979,10.034709,0.11651446,0.00020599,0.11630847,0.001,10,"{""v0"": 1.3e-05, ""v1"": 1.3e-05, ""v2"": 1.3e-05, ""v3"": 5.3e-05, ""v4"": 0.001814, ""v5"": 1.3e-05, ""v6"": 0.000972, ""v7"": 2.1e-05, ""v8"": 1.3e-05, ""v9"": 0.001011, ""v10"": 0.000132, ""v11"": 0.002313, ""v12"": 1.3e-05, ""v13"": 0.741192, ""v14"": 0.252411}","{""v0"": [0.297459, 0.297459, 0.297456], ""v1"": [0.29746, 0.297456, 0.297454, 0.297444], ""v2"": [0.297455], ""v3"": [0.297416, 0.297414, 0.297395], ""v4"": [0.29429, 0.294051, 0.291526], ""v5"": [0.297452, 0.297451, 0.297439], ""v6"": [0.292934, 0.292728, 0.290643], ""v7"": [0.29733, 0.297322], ""v8"": [0.297424], ""v9"": [0.297475], ""v10"": [0.298429, 0.298395], ""v11"": [0.296414, 0.294536], ""v12"": [0.298486, 0.298485, 0.298481], ""v13"": [0.298491, 0.294184, 0.284377, 0.133187], ""v14"": [0.746115, 0.721893, 0.574267, 0.439236]}"
6,14,46,1,True,regret,64410,84.334629,0.00099992,64410,84.334629,0.43781451,0.00000000,0.43781451,0.001,,"{""v0"": 0.37171, ""v1"": 0.626937, ""v2"": 0.000358, ""v3"": 0.000188, ""v4"": 3e-06, ""v5"": 2e-06, ""v6"": 5e-06, ""v7"": 1.3e-05, ""v8"": 1e-05, ""v9"": 1e-06, ""v10"": 1e-06, ""v11"": 6e-06, ""v12"": 1.7e-05, ""v13"": 0.00075}","{""v0"": [0.441118], ""v1"": [0.439887, 0.420402, 0.383264, 0.275587, 0.257787], ""v2"": [0.999388, 0.998249], ""v3"": [0.999691, 0.999606, 0.999148], ""v4"": [0.999968, 0.999967, 0.999967, 0.999966, 0.999956], ""v5"": [0.999973, 0.999965], ""v6"": [0.999977, 0.999968, 0.999964], ""v7"": [0.999964, 0.999955, 0.999953], ""v8"": [0.999985, 0.999983, 0.999978], ""v9"": [0.999973, 0.999971], ""v10"": [0.999974, 0.999974, 0.999973, 0.999973], ""v11"": [0.999969, 0.999966, 0.999966, 0.999962], ""v12"": [0.999976, 0.999976, 0.999966, 0.99996, 0.999939, 0.999924], ""v13"": [0.999095, 0.9987, 0.997737]}"
6,14,46,2,True,regret,158568,215.471849,0.00099984,158568,215.471849,0.43792611,0.00011160,0.43781451,0.001,10,"{""v0"": 0.371981, ""v1"": 0.62594, ""v2"": 2e-06, ""v3"": 4e-06, ""v4"": 2e-06, ""v5"": 1e-06, ""v6"": 0.000183, ""v7"": 0.000868, ""v8"": 0.00069, ""v9"": 0.000312, ""v10"": 0.0, ""v11"": 1e-06, ""v12"": 6e-06, ""v13"": 1e-05}","{""v0"": [0.440904], ""v1"": [0.440416, 0.420925, 0.383771, 0.276015, 0.258198], ""v2"": [0.999985, 0.999978], ""v3"": [0.999983, 0.999982, 0.999972], ""v4"": [0.999724, 0.999723, 0.999723, 0.999722, 0.999712], ""v5"": [0.999728, 0.999725], ""v6"": [0.99973, 0.999379, 0.99922], ""v7"": [0.998688, 0.998075, 0.997917], ""v8"": [0.999025, 0.998859, 0.998545], ""v9"": [0.999622, 0.999177], ""v10"": [0.99999, 0.99999, 0.99999, 0.99999], ""v11"": [0.999989, 0.999989, 0.999988, 0.999987], ""v12"": [0.999991, 0.999991, 0.999987, 0.999985, 0.999977, 0.999971], ""v13"": [0.999988, 0.999983, 0.99997]}"
7,12,31,1,True,regret,1892,1.560868,0.00099983,1892,1.560868,0.24977874,0.00000000,0.24977874,0.001,,"{""v0"": 0.000194, ""v1"": 0.000201, ""v2"": 4.4e-05, ""v3"": 4.4e-05, ""v4"": 0.998039, ""v5"": 6.5e-05, ""v6"": 4.4e-05, ""v7"": 4.4e-05, ""v8"": 4.4e-05, ""v9"": 4.4e-05, ""v10"": 0.000117, ""v11"": 0.001118}","{""v0"": [0.253141, 0.253139, 0.253117, 0.252979], ""v1"": [0.253138], ""v2"": [0.253191, 0.25318, 0.25317], ""v3"": [0.253174], ""v4"": [0.253211, 0.235929, 0.234571, 0.17495, 0.155461], ""v5"": [0.999758, 0.999697], ""v6"": [0.999691, 0.999676], ""v7"": [0.999807, 0.999794, 0.999742], ""v8"": [0.999894, 0.999776], ""v9"": [0.999948, 0.999934], ""v10"": [0.999845, 0.999733, 0.999661, 0.999541], ""v11"": [0.998428, 0.998044]}"
7,12,31,2,True,regret,24660,29.868109,0.00099998,24660,29.868109,0.25024483,0.00046609,0.24977874,0.001,10,"{""v0"": 3e-06, ""v1"": 1.8e-05, ""v2"": 4e-06, ""v3"": 4e-06, ""v4"": 0.996735, ""v5"": 1.1e-05, ""v6"": 0.001809, ""v7"": 0.001371, ""v8"": 3e-06, ""v9"": 5e-06, ""v10"": 5e-06, ""v11"": 3.2e-05}","{""v0"": [0.253663, 0.253663, 0.253663, 0.25366], ""v1"": [0.253658], ""v2"": [0.253663, 0.253662, 0.253661], ""v3"": [0.253661], ""v4"": [0.253664, 0.236359, 0.235, 0.175292, 0.155771], ""v5"": [0.999978, 0.999968], ""v6"": [0.994133, 0.993539], ""v7"": [0.997396, 0.996993, 0.995401], ""v8"": [0.99999, 0.999981], ""v9"": [0.999994, 0.999993], ""v10"": [0.999993, 0.999988, 0.999985, 0.999979], ""v11"": [0.999955, 0.999944]}"
8,14,49,1,True,regret,59925,102.013549,0.00099997,59925,102.013549,0.45748098,0.00000000,0.45748098,0.001,,"{""v0"": 0.377503, ""v1"": 3.9e-05, ""v2"": 9e-06, ""v3"": 0.262273, ""v4"": 0.358711, ""v5"": 1e-06, ""v6"": 1e-06, ""v7"": 5e-06, ""v8"": 2e-06, ""v9"": 1e-06, ""v10"": 2e-06, ""v11"": 8e-06, ""v12"": 0.000625, ""v13"": 0.00082}","{""v0"": [0.468742], ""v1"": [0.467832, 0.46783, 0.46783], ""v2"": [0.467849, 0.467847, 0.467847, 0.467838], ""v3"": [0.467857, 0.407915, 0.328032], ""v4"": [0.647363, 0.645888, 0.499583], ""v5"": [0.99999, 0.99999, 0.99999, 0.999986], ""v6"": [0.99999, 0.999989], ""v7"": [0.999993, 0.99999, 0.999981], ""v8"": [0.999975, 0.999974, 0.999974, 0.999973, 0.999972], ""v9"": [0.999976, 0.999975, 0.999974, 0.999971], ""v10"": [0.999978, 0.999978, 0.999977, 0.999977, 0.999974], ""v11"": [0.999983, 0.999977, 0.999975], ""v12"": [0.999272, 0.999218, 0.999094, 0.99892, 0.99891], ""v13"": [0.998759, 0.99732, 0.997102, 0.996959]}"
8,14,49,2,True,regret,136496,222.680238,0.00099994,136496,222.680238,0.45760891,0.00012793,0.45748098,0.001,10,"{""v0"": 0.377599, ""v1"": 5e-06, ""v2"": 0.000342, ""v3"": 0.260845, ""v4"": 0.35936, ""v5"": 1e-06, ""v6"": 2e-06, ""v7"": 0.000746, ""v8"": 3e-06, ""v9"": 0.000405, ""v10"": 1e-06, ""v11"": 2e-06, ""v12"": 8e-06, ""v13"": 0.000682}","{""v0"": [0.46868], ""v1"": [0.46831, 0.46831, 0.46831], ""v2"": [0.468018, 0.467959, 0.467928, 0.467589], ""v3"": [0.468313, 0.408548, 0.328794], ""v4"": [0.646891, 0.645414, 0.49906], ""v5"": [0.998784, 0.998784, 0.998784, 0.998782], ""v6"": [0.998781, 0.998779], ""v7"": [0.998785, 0.998433, 0.996875], ""v8"": [0.999989, 0.999988, 0.999987, 0.999986, 0.999983], ""v9"": [0.999349, 0.999299, 0.998785, 0.997751], ""v10"": [0.999994, 0.999994, 0.999994, 0.999994, 0.999993], ""v11"": [0.999995, 0.999994, 0.999994], ""v12"": [0.99999, 0.99999, 0.999988, 0.999986, 0.999985], ""v13"": [0.998967, 0.99777, 0.997588, 0.997469]}"
9,10,23,1,True,regret,2230,1.338454,0.00099972,2230,1.338454,0.25483237,0.00000000,0.25483237,0.001,,"{""v0"": 8.7e-05, ""v1"": 0.000344, ""v2"": 4.9e-05, ""v3"": 0.003156, ""v4"": 0.995501, ""v5"": 4.5e-05, ""v6"": 4.5e-05, ""v7"": 6.1e-05, ""v8"": 4.5e-05, ""v9"": 0.000666}","{""v0"": [0.284992, 0.284983, 0.284975, 0.28496], ""v1"": [0.285058, 0.284934], ""v2"": [0.285295, 0.28529, 0.285287, 0.285276, 0.285256], ""v3"": [0.284008, 0.283694], ""v4"": [0.285312, 0.134413], ""v5"": [0.999812, 0.999639], ""v6"": [0.999915, 0.999829], ""v7"": [0.999904], ""v8"": [0.999936], ""v9"": [0.999244, 0.999211]}"
9,10,23,2,True,regret,4284,2.904781,0.00099989,4284,2.904781,0.25488935,0.00005698,0.25483237,0.001,10,"{""v0"": 0.000313, ""v1"": 0.000261, ""v2"": 2.3e-05, ""v3"": 0.003134, ""v4"": 0.995208, ""v5"": 2.3e-05, ""v6"": 2.3e-05, ""v7"": 2.3e-05, ""v8"": 2.6e-05, ""v9"": 0.000964}","{""v0"": [0.285023, 0.284999, 0.284977, 0.284938], ""v1"": [0.285225, 0.285131], ""v2"": [0.285404, 0.285402, 0.2854, 0.285396, 0.285386], ""v3"": [0.284117, 0.283805], ""v4"": [0.285413, 0.13447], ""v5"": [0.999902, 0.999812], ""v6"": [0.999956, 0.999911], ""v7"": [0.999963], ""v8"": [0.999963], ""v9"": [0.998906, 0.998859]}"
10,12,38,1,True,plateau,60000,125.968889,0.00144331,60000,125.968889,0.81577616,0.00000000,0.81577616,0.001,,"{""v0"": 0.148741, ""v1"": 0.179573, ""v2"": 0.181919, ""v3"": 0.000514, ""v4"": 1e-06, ""v5"": 1e-06, ""v6"": 0.000752, ""v7"": 1e-06, ""v8"": 0.1238, ""v9"": 2.5e-05, ""v10"": 0.182412, ""v11"": 0.18226}","{""v0"": [0.815722, 0.663771], ""v1"": [0.81575, 0.799301, 0.797816, 0.775066, 0.714838], ""v2"": [0.815777], ""v3"": [0.814727, 0.814336, 0.813897], ""v4"": [0.815553, 0.815553, 0.815549, 0.815548], ""v5"": [0.815555, 0.815554, 0.815553, 0.815553], ""v6"": [0.814379, 0.814299, 0.814237, 0.814008, 0.813818], ""v7"": [0.815557, 0.815556], ""v8"": [0.81556, 0.791082, 0.765271, 0.727746], ""v9"": [0.99997, 0.999959], ""v10"": [0.815756, 0.796577, 0.618556], ""v11"": [0.815775, 0.651834, 0.628062]}"
10,12,38,2,True,plateau,48500,40.542182,0.00150460,48500,40.542182,0.81566342,-0.00011273,0.81577616,0.001,10,"{""v0"": 0.148975, ""v1"": 0.179691, ""v2"": 0.182051, ""v3"": 2e-06, ""v4"": 2.4e-05, ""v5"": 0.000227, ""v6"": 2e-06, ""v7"": 4e-05, ""v8"": 0.124017, ""v9"": 5.1e-05, ""v10"": 0.182539, ""v11"": 0.182382}","{""v0"": [0.815467, 0.663392], ""v1"": [0.815643, 0.799186, 0.7977, 0.774941, 0.714693], ""v2"": [0.815658], ""v3"": [0.815249, 0.815247, 0.815246], ""v4"": [0.815188, 0.815182, 0.815127, 0.815107], ""v5"": [0.814908, 0.814734, 0.814647, 0.814585], ""v6"": [0.815251, 0.815251, 0.815251, 0.81525, 0.81525], ""v7"": [0.815187, 0.815147], ""v8"": [0.815254, 0.790749, 0.764912, 0.727354], ""v9"": [0.999939, 0.999916], ""v10"": [0.815642, 0.796454, 0.618377], ""v11"": [0.815664, 0.651667, 0.627891]}"
11,11,36,1,True,plateau,111000,157.183100,0.00121461,111000,157.183100,0.53535774,0.00000000,0.53535774,0.001,,"{""v0"": 0.146675, ""v1"": 0.281115, ""v2"": 4e-06, ""v3"": 1e-06, ""v4"": 1e-06, ""v5"": 4e-06, ""v6"": 1e-06, ""v7"": 1e-06, ""v8"": 0.571546, ""v9"": 1.6e-05, ""v10"": 0.000637}","{""v0"": [0.535835, 0.517586, 0.470793, 0.467132, 0.424919], ""v1"": [0.671523, 0.574503, 0.393668], ""v2"": [0.999995, 0.999995, 0.999994, 0.999992], ""v3"": [0.999998, 0.999998, 0.999997, 0.999997, 0.999997], ""v4"": [0.999998], ""v5"": [0.999995, 0.999994], ""v6"": [0.999999, 0.999998, 0.999997], ""v7"": [0.999998], ""v8"": [0.535145, 0.533003, 0.525567, 0.51444, 0.483839, 0.446581, 0.416326], ""v9"": [0.999973, 0.999965], ""v10"": [0.999201, 0.999015, 0.997107]}"
11,11,36,2,True,plateau,108500,91.252271,0.00127440,108500,91.252271,0.53533909,-0.00001865,0.53535774,0.001,10,"{""v0"": 0.150942, ""v1"": 0.27694, ""v2"": 1e-06, ""v3"": 6e-06, ""v4"": 1e-06, ""v5"": 1e-06, ""v6"": 2e-06, ""v7"": 3e-06, ""v8"": 0.571449, ""v9"": 0.000624, ""v10"": 3.1e-05}","{""v0"": [0.535773, 0.517063, 0.46924, 0.465508, 0.422568], ""v1"": [0.675295, 0.57869, 0.397769], ""v2"": [0.999998, 0.999998, 0.999998, 0.999997], ""v3"": [0.999992, 0.99999, 0.999985, 0.999984, 0.999982], ""v4"": [0.999998], ""v5"": [0.999999, 0.999999], ""v6"": [0.999997, 0.999995, 0.999992], ""v7"": [0.999992], ""v8"": [0.535254, 0.533113, 0.525675, 0.514548, 0.483944, 0.446681, 0.416422], ""v9"": [0.998973, 0.998681], ""v10"": [0.999962, 0.999953, 0.999861]}"
12,14,45,1,True,regret,1105,1.508465,0.00099957,1105,1.508465,0.22614105,0.00000000,0.22614105,0.001,,"{""v0"": 0.448229, ""v1"": 0.000195, ""v2"": 6.5e-05, ""v3"": 6.5e-05, ""v4"": 6.5e-05, ""v5"": 6.5e-05, ""v6"": 6.5e-05, ""v7"": 6.6e-05, ""v8"": 6.5e-05, ""v9"": 6.5e-05, ""v10"": 6.5e-05, ""v11"": 0.001481, ""v12"": 0.544646, ""v13"": 0.004865}","{""v0"": [0.240001, 0.222523, 0.18654, 0.173959, 0.119364], ""v1"": [0.454731, 0.454681], ""v2"": [0.454595], ""v3"": [0.454764, 0.454729, 0.454726], ""v4"": [0.454858, 0.454855, 0.454834, 0.454803], ""v5"": [0.454714, 0.454674], ""v6"": [0.454864, 0.454856, 0.454811, 0.454674], ""v7"": [0.454853, 0.454805], ""v8"": [0.454931], ""v9"": [0.454987, 0.454981, 0.454967, 0.454965, 0.454962], ""v10"": [0.455038, 0.455016, 0.455001, 0.45499], ""v11"": [0.453861, 0.453691, 0.453583], ""v12"": [0.455083, 0.444451, 0.441718, 0.438057, 0.423243, 0.397183, 0.265534], ""v13"": [0.993254, 0.99303]}"
