network_id,n_controls,total_Q,method,converged,stop_reason,iters_to_converge,runtime_to_converge_s,avg_regret_at_converge,total_iters,total_runtime_s,converged_minmax_value,final_opt_gap,v_opt,epsilon,samples,final_ell,final_indices
5,15,39,1,True,regret,323,0.408933,0.00099791,323,0.408933,0.00184023,0.00000000,0.00184023,0.001,,"{""v0"": 0.000497, ""v1"": 0.000206, ""v2"": 0.000206, ""v3"": 0.002548, ""v4"": 0.000206, ""v5"": 0.000206, ""v6"": 0.000206, ""v7"": 0.000206, ""v8"": 0.000206, ""v9"": 0.242175, ""v10"": 0.009367, ""v11"": 0.002729, ""v12"": 0.000206, ""v13"": 0.39961, ""v14"": 0.341424}","{""v0"": [0.002237, 0.002237, 0.002236], ""v1"": [0.002243, 0.002242, 0.002241, 0.002239], ""v2"": [0.002242], ""v3"": [0.002205, 0.002204, 0.00219], ""v4"": [0.002235, 0.002235, 0.002229], ""v5"": [0.002241, 0.002241, 0.002238], ""v6"": [0.002206, 0.002206, 0.002198], ""v7"": [0.002221, 0.00222], ""v8"": [0.002235], ""v9"": [0.002246], ""v10"": [0.015433, 0.014934], ""v11"": [0.015866, 0.01537], ""v12"": [0.016455, 0.016454, 0.016436], ""v13"": [0.016476, 0.016122, 0.015334, 0.005758], ""v14"": [0.157518, 0.141736, 0.079035, 0.047468]}"
5,15,39,2,True,regret,1059,1.319227,0.00099972,1059,1.319227,0.00184696,0.00000674,0.00184023,0.001,1,"{""v0"": 6.3e-05, ""v1"": 0.000504, ""v2"": 6.3e-05, ""v3"": 0.00153, ""v4"": 0.001168, ""v5"": 0.000151, ""v6"": 0.000551, ""v7"": 6.3e-05, ""v8"": 6.3e-05, ""v9"": 0.285111, ""v10"": 0.005716, ""v11"": 0.004051, ""v12"": 6.3e-05, ""v13"": 0.368495, ""v14"": 0.332408}","{""v0"": [0.00216, 0.00216, 0.00216], ""v1"": [0.002154, 0.002152, 0.002151, 0.002146], ""v2"": [0.00216], ""v3"": [0.002138, 0.002138, 0.00213], ""v4"": [0.002129, 0.002126, 0.0021], ""v5"": [0.002158, 0.002158, 0.002156], ""v6"": [0.002118, 0.002116, 0.002096], ""v7"": [0.002154, 0.002154], ""v8"": [0.002158], ""v9"": [0.002161], ""v10"": [0.019478, 0.019082], ""v11"": [0.019215, 0.018348], ""v12"": [0.020274, 0.020274, 0.020267], ""v13"": [0.020282, 0.019855, 0.018904, 0.007184], ""v14"": [0.165003, 0.148604, 0.083159, 0.050034]}"
6,14,46,1,True,regret,47455,72.562656,0.00099973,47455,72.562656,0.04293487,0.00000000,0.04293487,0.001,,"{""v0"": 0.436971, ""v1"": 0.557329, ""v2"": 0.000959, ""v3"": 0.001255, ""v4"": 1.8e-05, ""v5"": 1.2e-05, ""v6"": 2.9e-05, ""v7"": 0.000994, ""v8"": 0.000137, ""v9"": 2e-06, ""v10"": 2e-06, ""v11"": 1.2e-05, ""v12"": 0.001184, ""v13"": 0.001098}","{""v0"": [0.042946], ""v1"": [0.042881, 0.039734, 0.034238, 0.021243, 0.01943], ""v2"": [0.990703, 0.975875], ""v3"": [0.988918, 0.986108, 0.971382], ""v4"": [0.998475, 0.998454, 0.998436, 0.998403, 0.998079], ""v5"": [0.998659, 0.998424], ""v6"": [0.998771, 0.998466, 0.998334], ""v7"": [0.99121, 0.987749, 0.986858], ""v8"": [0.999033, 0.998868, 0.998557], ""v9"": [0.991523, 0.991508], ""v10"": [0.991537, 0.991534, 0.991527, 0.991527], ""v11"": [0.991463, 0.991436, 0.991427, 0.991383], ""v12"": [0.99155, 0.991495, 0.988139, 0.98597, 0.978856, 0.973811], ""v13"": [0.993395, 0.99054, 0.983629]}"
6,14,46,2,True,regret,155413,149.141195,0.00099987,155413,149.141195,0.04307135,0.00013648,0.04293487,0.001,1,"{""v0"": 0.437028, ""v1"": 0.556664, ""v2"": 3.4e-05, ""v3"": 0.000458, ""v4"": 2.1e-05, ""v5"": 2e-05, ""v6"": 0.001163, ""v7"": 0.001674, ""v8"": 0.001399, ""v9"": 0.00068, ""v10"": 0.0, ""v11"": 1.2e-05, ""v12"": 6.3e-05, ""v13"": 0.000783}","{""v0"": [0.042986], ""v1"": [0.04308, 0.039919, 0.034398, 0.021343, 0.019522], ""v2"": [0.999167, 0.998609], ""v3"": [0.995804, 0.994753, 0.989239], ""v4"": [0.990798, 0.990772, 0.990749, 0.990706, 0.990277], ""v5"": [0.990997, 0.99064], ""v6"": [0.991157, 0.980267, 0.975421], ""v7"": [0.986895, 0.981125, 0.979643], ""v8"": [0.990169, 0.988509, 0.985397], ""v9"": [0.99552, 0.990726], ""v10"": [0.999543, 0.999543, 0.999541, 0.999541], ""v11"": [0.999472, 0.999445, 0.999436, 0.999391], ""v12"": [0.999547, 0.999544, 0.999362, 0.999244, 0.998853, 0.998572], ""v13"": [0.995286, 0.993243, 0.988283]}"
7,12,31,1,True,regret,1484,1.302718,0.00099989,1484,1.302718,0.00397976,0.00000000,0.00397976,0.001,,"{""v0"": 0.000358, ""v1"": 0.000655, ""v2"": 5.6e-05, ""v3"": 5.6e-05, ""v4"": 0.996541, ""v5"": 0.000155, ""v6"": 0.000116, ""v7"": 0.000131, ""v8"": 5.6e-05, ""v9"": 5.6e-05, ""v10"": 0.000186, ""v11"": 0.001633}","{""v0"": [0.003975, 0.003975, 0.003973, 0.003956], ""v1"": [0.003968], ""v2"": [0.003982, 0.003981, 0.003981], ""v3"": [0.003981], ""v4"": [0.003984, 0.003629, 0.003602, 0.002495, 0.002167], ""v5"": [0.997688, 0.996972], ""v6"": [0.996742, 0.99655], ""v7"": [0.998058, 0.997865, 0.997102], ""v8"": [0.999324, 0.99857], ""v9"": [0.999669, 0.999577], ""v10"": [0.99877, 0.99788, 0.997312, 0.996363], ""v11"": [0.988594, 0.985837]}"
7,12,31,2,True,regret,3574,2.273517,0.00099992,3574,2.273517,0.00405069,0.00007093,0.00397976,0.001,1,"{""v0"": 3e-05, ""v1"": 0.000209, ""v2"": 0.000152, ""v3"": 6.5e-05, ""v4"": 0.991811, ""v5"": 0.001447, ""v6"": 0.002189, ""v7"": 0.00236, ""v8"": 0.000291, ""v9"": 3.5e-05, ""v10"": 3e-05, ""v11"": 0.001381}","{""v0"": [0.004052, 0.004052, 0.004052, 0.004051], ""v1"": [0.004048], ""v2"": [0.004048, 0.004046, 0.004044], ""v3"": [0.004049], ""v4"": [0.004053, 0.003692, 0.003665, 0.002539, 0.002204], ""v5"": [0.991, 0.984205], ""v6"": [0.964772, 0.961368], ""v7"": [0.975958, 0.972618, 0.959639], ""v8"": [0.998051, 0.994163], ""v9"": [0.999796, 0.999739], ""v10"": [0.999805, 0.999664, 0.999574, 0.999423], ""v11"": [0.990347, 0.988008]}"
8,14,49,1,True,regret,38113,69.046554,0.00099999,38113,69.046554,0.04561043,0.00000000,0.04561043,0.001,,"{""v0"": 0.44912, ""v1"": 0.000451, ""v2"": 4.4e-05, ""v3"": 0.271713, ""v4"": 0.276025, ""v5"": 5e-06, ""v6"": 2e-06, ""v7"": 7.7e-05, ""v8"": 7e-06, ""v9"": 2e-06, ""v10"": 1.2e-05, ""v11"": 6.8e-05, ""v12"": 0.000972, ""v13"": 0.001504}","{""v0"": [0.045682], ""v1"": [0.045249, 0.045238, 0.045235], ""v2"": [0.045353, 0.04535, 0.045348, 0.045329], ""v3"": [0.045369, 0.031974, 0.020481], ""v4"": [0.210072, 0.209003, 0.126358], ""v5"": [0.999325, 0.999316, 0.999311, 0.999228], ""v6"": [0.999354, 0.999343], ""v7"": [0.999372, 0.999191, 0.998385], ""v8"": [0.999034, 0.999018, 0.999009, 0.999, 0.998961], ""v9"": [0.999091, 0.999089, 0.999069, 0.999036], ""v10"": [0.999119, 0.999102, 0.999084, 0.999058, 0.998974], ""v11"": [0.99927, 0.999051, 0.998974], ""v12"": [0.994359, 0.993944, 0.992991, 0.991653, 0.991579], ""v13"": [0.988696, 0.97588, 0.973957, 0.972704]}"
8,14,49,2,True,regret,168364,191.962614,0.00099991,168364,191.962614,0.04572408,0.00011365,0.04561043,0.001,1,"{""v0"": 0.449172, ""v1"": 7e-06, ""v2"": 0.000579, ""v3"": 0.272264, ""v4"": 0.273814, ""v5"": 0.0, ""v6"": 7e-06, ""v7"": 0.001226, ""v8"": 0.000523, ""v9"": 0.000811, ""v10"": 0.0, ""v11"": 3.3e-05, ""v12"": 9.9e-05, ""v13"": 0.001465}","{""v0"": [0.045684], ""v1"": [0.04578, 0.04578, 0.04578], ""v2"": [0.045567, 0.045524, 0.045502, 0.045256], ""v3"": [0.045782, 0.032257, 0.020658], ""v4"": [0.212607, 0.211528, 0.128042], ""v5"": [0.990071, 0.990071, 0.99007, 0.990064], ""v6"": [0.990004, 0.989961], ""v7"": [0.990075, 0.987234, 0.974825], ""v8"": [0.995503, 0.994475, 0.993844, 0.993306, 0.990565], ""v9"": [0.993168, 0.992683, 0.987616, 0.977576], ""v10"": [0.999642, 0.999642, 0.999641, 0.99964, 0.999636], ""v11"": [0.999648, 0.999542, 0.999505], ""v12"": [0.999422, 0.999379, 0.99928, 0.999142, 0.999134], ""v13"": [0.98898, 0.976478, 0.974602, 0.973379]}"
9,10,23,1,True,regret,1056,0.649245,0.00099997,1056,0.649245,0.00453538,0.00000000,0.00453538,0.001,,"{""v0"": 0.000484, ""v1"": 0.002595, ""v2"": 0.000194, ""v3"": 0.005617, ""v4"": 0.989629, ""v5"": 9.5e-05, ""v6"": 9.5e-05, ""v7"": 0.000143, ""v8"": 9.5e-05, ""v9"": 0.001053}","{""v0"": [0.004678, 0.004674, 0.004671, 0.004665], ""v1"": [0.004704, 0.004638], ""v2"": [0.004835, 0.004833, 0.004832, 0.004829, 0.004823], ""v3"": [0.004669, 0.004629], ""v4"": [0.00484, 0.001888], ""v5"": [0.998021, 0.996196], ""v6"": [0.999106, 0.998198], ""v7"": [0.998873], ""v8"": [0.999329], ""v9"": [0.994041, 0.993789]}"
9,10,23,2,True,regret,1926,0.684434,0.00099992,1926,0.684434,0.00454595,0.00001057,0.00453538,0.001,1,"{""v0"": 0.00044, ""v1"": 0.001017, ""v2"": 0.000967, ""v3"": 0.005341, ""v4"": 0.990958, ""v5"": 5.2e-05, ""v6"": 5.2e-05, ""v7"": 5.2e-05, ""v8"": 0.000161, ""v9"": 0.00096}","{""v0"": [0.004706, 0.004703, 0.004701, 0.004697], ""v1"": [0.004731, 0.004704], ""v2"": [0.004783, 0.004776, 0.004771, 0.004756, 0.004727], ""v3"": [0.004647, 0.00461], ""v4"": [0.004809, 0.001876], ""v5"": [0.998914, 0.997911], ""v6"": [0.999509, 0.999011], ""v7"": [0.999592], ""v8"": [0.998863], ""v9"": [0.994563, 0.994332]}"
10,12,38,1,True,plateau,145500,301.105037,0.00213275,145500,301.105037,0.38055235,0.00000000,0.38055235,0.001,,"{""v0"": 0.153697, ""v1"": 0.176564, ""v2"": 0.178247, ""v3"": 0.000375, ""v4"": 1e-06, ""v5"": 1e-06, ""v6"": 0.000491, ""v7"": 1e-06, ""v8"": 0.133505, ""v9"": 3.9e-05, ""v10"": 0.178595, ""v11"": 0.178486}","{""v0"": [0.380358, 0.214921], ""v1"": [0.380537, 0.355912, 0.353798, 0.323454, 0.258058], ""v2"": [0.380551], ""v3"": [0.379163, 0.378648, 0.378054], ""v4"": [0.380293, 0.380292, 0.380289, 0.380288], ""v5"": [0.380294, 0.380293, 0.380292, 0.380292], ""v6"": [0.378857, 0.378759, 0.378685, 0.378405, 0.378175], ""v7"": [0.380296, 0.380295], ""v8"": [0.380298, 0.344484, 0.311518, 0.270594], ""v9"": [0.999767, 0.99968], ""v10"": [0.380522, 0.352024, 0.183657], ""v11"": [0.380552, 0.206186, 0.189806]}"
10,12,38,2,True,plateau,128500,74.772361,0.00230070,128500,74.772361,0.38047059,-0.00008176,0.38055235,0.001,1,"{""v0"": 0.15379, ""v1"": 0.176597, ""v2"": 0.178287, ""v3"": 1e-06, ""v4"": 3e-06, ""v5"": 3.3e-05, ""v6"": 1e-06, ""v7"": 0.000334, ""v8"": 0.133704, ""v9"": 0.000102, ""v10"": 0.178621, ""v11"": 0.178528}","{""v0"": [0.380153, 0.214775], ""v1"": [0.380471, 0.355847, 0.353733, 0.323392, 0.258004], ""v2"": [0.38047], ""v3"": [0.379674, 0.379674, 0.379673], ""v4"": [0.379661, 0.379659, 0.379645, 0.379641], ""v5"": [0.379584, 0.379537, 0.379514, 0.379497], ""v6"": [0.379676, 0.379676, 0.379676, 0.379676, 0.379675], ""v7"": [0.378648, 0.378038], ""v8"": [0.379678, 0.343898, 0.310968, 0.270094], ""v9"": [0.999388, 0.999159], ""v10"": [0.38047, 0.351975, 0.183624], ""v11"": [0.380468, 0.206127, 0.189751]}"
11,11,36,1,True,regret,72477,104.476845,0.00099998,72477,104.476845,0.06072785,0.00000000,0.06072785,0.001,,"{""v0"": 0.218376, ""v1"": 0.241709, ""v2"": 0.000314, ""v3"": 1e-06, ""v4"": 1e-06, ""v5"": 0.000398, ""v6"": 1e-06, ""v7"": 1e-06, ""v8"": 0.53848, ""v9"": 7.9e-05, ""v10"": 0.000639}","{""v0"": [0.060745, 0.053381, 0.03943, 0.038556, 0.030051], ""v1"": [0.220286, 0.157251, 0.082339], ""v2"": [0.998167, 0.99814, 0.997751, 0.997035], ""v3"": [0.999983, 0.999981, 0.999976, 0.999975, 0.999973], ""v4"": [0.999984], ""v5"": [0.997571, 0.997151], ""v6"": [0.999992, 0.999985, 0.999977], ""v7"": [0.999985], ""v8"": [0.060511, 0.060023, 0.058361, 0.055958, 0.04983, 0.043196, 0.038374], ""v9"": [0.999351, 0.999166], ""v10"": [0.996001, 0.995074, 0.985645]}"
11,11,36,2,True,regret,104675,57.763081,0.00099970,104675,57.763081,0.06067630,-0.00005155,0.06072785,0.001,1,"{""v0"": 0.217525, ""v1"": 0.24296, ""v2"": 3e-06, ""v3"": 0.000664, ""v4"": 1e-06, ""v5"": 1e-06, ""v6"": 4e-06, ""v7"": 1.4e-05, ""v8"": 0.538063, ""v9"": 0.000694, ""v10"": 7.1e-05}","{""v0"": [0.060619, 0.053282, 0.039374, 0.038502, 0.030017], ""v1"": [0.218774, 0.156084, 0.081674], ""v2"": [0.999976, 0.999975, 0.999972, 0.999964], ""v3"": [0.996196, 0.99518, 0.992687, 0.99199, 0.991068], ""v4"": [0.999989], ""v5"": [0.999995, 0.999994], ""v6"": [0.999973, 0.999951, 0.999925], ""v7"": [0.999837], ""v8"": [0.060677, 0.060189, 0.058522, 0.056113, 0.049969, 0.043316, 0.038481], ""v9"": [0.994307, 0.992695], ""v10"": [0.999556, 0.999452, 0.998391]}"
12,14,45,1,True,regret,464,0.645407,0.00099906,464,0.645407,0.00261370,0.00000000,0.00261370,0.001,,"{""v0"": 0.335406, ""v1"": 0.001596, ""v2"": 0.000154, ""v3"": 0.000154, ""v4"": 0.000154, ""v5"": 0.000154, ""v6"": 0.000154, ""v7"": 0.000154, ""v8"": 0.000154, ""v9"": 0.000154, ""v10"": 0.000154, ""v11"": 0.004388, ""v12"": 0.354709, ""v13"": 0.302515}","{""v0"": [0.002642, 0.002308, 0.001728, 0.001553, 0.000922], ""v1"": [0.019838, 0.019766], ""v2"": [0.019988], ""v3"": [0.02006, 0.020045, 0.020044], ""v4"": [0.020101, 0.020099, 0.020091, 0.020077], ""v5"": [0.020039, 0.020022], ""v6"": [0.020104, 0.0201, 0.02008, 0.020022], ""v7"": [0.020099, 0.020079], ""v8"": [0.020132], ""v9"": [0.020157, 0.020154, 0.020148, 0.020147, 0.020146], ""v10"": [0.020179, 0.020169, 0.020163, 0.020158], ""v11"": [0.019551, 0.019464, 0.019411], ""v12"": [0.020198, 0.019443, 0.019252, 0.018999, 0.017999, 0.016331, 0.009353], ""v13"": [0.168706, 0.164131]}"
